class,text
Q,"Some of the questions put to mothers were answered by the paediatrician because the questions were ambiguous, which could also have influenced the assessment of outcomes. Since mothers were filling in the questionnaire in the presence of the physician, it is unclear if this could have influenced the assessment of outcomes (p. 788)"
N,Some women given local anaesthesia as well as intervention
N,"Some women had radiological diagnosis of endometriosis rather than surgical diagnosis as most women had endometrioma. Groups were balanced at baseline. All authors received consulting fees from Nobelpharma Co., Ltd. Tokyo, Japan, the pharmaceutical company that provided the randomisation service."
Q,Source of funding and conflict of interest not reported
Q,Source of funding not mentioned. No mention of any research protocol published a priori.
Q,Source of funding not provided. No mention of research protocol.
Q,Source of funding not reported.
Q,Source of funding not reported.
Q,Source of funding was not reported and authors explicitly stated no conflicts of interest
N,Source of fundingComment: Source of funding describedQuote:“This research was supported by agrant from the Lance Armstrong Founda-tion ”Ethical approvalComment: Ethical approval was obtainedQuote: “Institutional review board ap-proval was obtained ...”Conflicts of interestComment: No significant conflicts of in-terest notedOther sourcesStudy failed to recruit sufficient numbersto meeta prioritotal in time frame.One patient in the intervention arm un-derwent gastric bypass at 9 months afterthe start of the intervention and anotherbetween 12 and 24 months. Both were included in the final analysis
P,Source of fundingComment: Source of funding describedQuote:“This research was supported by theAmerican Cancer Society.”Ethical approvalComment: Ethical approval was obtainedQuote: “Institutional review board ap-proval was granted...”Conflicts of interestComment: No significant conflicts of in-terest noted
P,Specified outcomes reported
Q,Sponsor unclear.
N,Sponsored by drug company (Janssen Phamaceutica Korea).
N,Sponsored by drug company (Janssen Phamaceutica).
N,Sponsored by drug company (Xian-Janssen Pharmaceutical Ltd).
N,Sponsored by drug company.
N,Sponsored by drug company.
N,Sponsored by drug company.
Q,"Sponsored by drug manufacturer, involvement in study not clearly stated"
N,Sponsored by manufacturer of quetiapine and other drug companies.
N,Sponsored by manufacturer of quetiapine.
N,Sponsored by manufacturer of quetiapine.
N,Sponsored by manufacturer of quetiapine.
N,Sponsored by manufacturer of quetiapine.
N,Sponsored by manufacturer of quetiapine.
N,Sponsored by manufacturer of study drug.
N,Sponsored by manufacturer of study drug.
N,Sponsored by manufacturers of aripiprazole.
N,Sponsored by manufacturers of aripiprazole.
N,Sponsored by manufacturers of quetiapine and risperidone.
N,Sponsored by manufacturers of quetiapine.
N,Sponsored by manufacturers of quetiapine.
N,Sponsored by manufacturers of quetiapine.
N,Sponsored by manufacturers of quetiapine.
N,Sponsored by Novartis Pharmaceuticals.
Q,Sponsored by pharmaceutical company; role of company in conduct of study not specified
N,Sponsored by the manufacturers of aripiprazole.
N,Sponsored by the manufacturers of olanzapine.
N,Sponsored by the manufacturers of olanzapine.
P,SponsoredbytheCaenUniversityHospital with an unrestricted grant from the French Health Ministry - which had no other role in the study
Q,"Sponsors designed the trial, were responsible for data collection and analysis, and developed the report; all authors had access to trial data Participants on artemether-lumefantrine were not expected to take medication after food; unclear if this reduced bioavailability of lumefantrine"
Q,Standard deviations not reported. No other source of potential bias detected
Q,Standard deviations not reported. These were imputed by the review authors
P,Standard deviations not reported. These were imputed by the review authors
Q,Standard deviations reported for PBAC scores are very low - could these be standard errors? Unable to contact author for clarification.
Q,"Standard medical care sessions varied according to the needs of the patients, number of CBT sessions varied"
P,"Stated that the study sponsors (Mead Johnson and the Eimskip Fund of the University of Iceland) had no role in the study design; in the collection, analysis, and interpretation of data; in the writing of the report; or in the decision to submit the manuscript for publication. None of the authors declared a conflict of interest. ""Our sample size of 50 mother-infant pairs who completed their participation in each group (n = 100) was based on primary outcome of the study, breastmilk intake. That sample size allowed for the detection of an effect size of 0.6 between the 2 groups with 5% significance level (2-sided comparison) and 80% power."
Q,Statistical errors reported and handled appropriately Financial support provided by Merck Serono
N,Statistically significant difference in mean age of the two groups
N,Stone component and stone size were different between the groups.
P,Study appeared to be free of other sources of bias.
P,Study appears to be free of other sources of bias.
P,Study appears to be free of other sources of bias.
N,"Study author COI with Sofradim, which provided partial funding and whose product was being evaluated"
N,"Study authors employed by Janssen: ""Dr. Macfadden was with Ortho-McNeil Janssen Scientific Affairs, LLC, Titusville, New Jersey, at the time of this analysis; Drs. Ma and Haskins are with Johnson & Johnson Pharmaceutical Research and Development, LLC, Titusville, New Jersey; and Drs. Bossie and Alphs are with Ortho-McNeil Janssen Scientific Affairs, LLC, Titusville, New Jersey."""
N,Study authors have conflict of interest with sponsor/funding source
Q,Study authors mention conducting subanalyses that did not change the results of the study but remain unpublished.
N,Study authors published 2 reports of the same trial that described different methods and different numbers of included infants. We were unable to reproduce their analyses from the published data.
N,Study authors report that a nested pharmacokinetics study demonstrated that significant numbers of participants in the placebo group actually received
N,"Study authors reported COI with companies producing product evaluated; funding by Boston Scientific, whose product Capio was being evaluated"
N,"Study closed prematurely because planned interim analysis showed that magnitude of survival gain achieved by combination therapy met chosen criteria for early discontinuation. However, additional 21 participants included after that and outcome data not reported"
N,"Study closed to further accrual before target sample of 183 enrolled (with 156 patients) was reached, as 125 patients had already died Study designed for general population; elderly subgroup analysis not planned"
Q,Study designed for general adult population; no elderly subgroup analysis planned
N,Study designed for general population; elderly subgroup analysis not planned
N,Study designed for general population; elderly subgroup analysis not planned
N,Study designed for general population; elderly subgroup analysis not planned
Q,Study designed for general population; elderly subgroup analysis not planned
Q,Study designed for general population; elderly subgroup analysis not planned
Q,Study designed for general population; elderly subgroup analysis not planned
Q,Study designed for general population; elderly subgroup analysis not planned nor available
N,Study designed for general population; elderly subgroup analysis not planned. Data for participants ≥ 70 years of ageobtained after request to study authors
N,Study designed for general population; elderly subgroup analysis not planned. Imbalance detected for PS between treatment arms for the elderly subgroup
N,Study designed for general population; elderly subgroup analysis not planned. Neither numbers nor outcomes available for this subgroup
Q,Study designed for general population; elderly subgroup analysis planned
N,Study designed for the general population; elderly subgroup analysis not planned
Q,Study designed for the general population; elderly subgroup analysis not planned
Q,Study designed for the general population; elderly subgroup analysis not planned
Q,Study designed for the general population; elderly subgroup analysis not planned
N,Study designed for the general population; elderly subgroup analysis not planned. Unpublished post hoc elderly subgroup analysis obtained upon direct request to study authors
Q,Study designed for the general population; elderly subgroup analysis planned
N,Study funded by AstraZeneca with pharmaceutical writing support noted
N,Study funded by Eli-Lilly
P,Study not reported as stopped early for benefit
P,Study not reported as stopped early for benefit
P,Study not reported as stopped early for benefit
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
Q,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefit No other bias suspected
P,Study not reported as stopped early for benefitNo other bias suspected
P,Study not reported as stopped early for benefitNo other bias suspected
P,Study not reported as stopped early for benefitNo other bias suspected
P,Study not reported as stopped early for benefitNo other bias suspected
Q,Study participants were selected from 10 centres and met fairly broad inclusion criteria. This could lead to inconclusive evidence of a particular condition. Authors reported findings separately for bipolar disorder and schizophrenia/schizoaffective disorder.
N,Study prematurely stopped after first interim analysis because of low chance to achieve primary endpoint
N,Study prematurely stopped for poor accrual. Data available from unpublished data; imbalance for age observed between treatment arms
Q,"Study report thin on detail; only baseline comparability data are for mean ages, HbA1c of patients in each group which were similar."
N,"Study reports contradictory statements about menorrhagia: 1. ""The rate of menorrhagia was very high in 89.6% of patients in the Mirena group, 53.3% in the NovaSure group and 67.7% in the HER group (p = 0.005)."" [This appears to refer to baseline]. 2. ""Before treatment, the rate of menorrhagia was high in 100% of patients in the Mirena group, 96.7% in the NovaSure group, and 93.5% in the hysteroscopic endometrial resection group (p = 0.225)."" Also there are very large discrepancies between the groups for other baseline characteristics"
N,"Study sponsored by company whose product was evaluated; unblinded reviewers had COI with the company whose product was being evaluated (Serag-Wiessner, Naila, Germany)"
Q,Study sponsored by manufacturer of quetiapine.
Q,Study sponsored by the manufacturer of paliperidone.
P,Study supported by East London & The City Mental Health Trust and an unconditional grant by Pfizer and Wyeth
Q,Study supported by the International Centre for Diarrhoeal Disease Research and the United States Agency for International Development. Research protocol not published a priori.
N,"Study teams monitored coverage throughout the study. Early findings for care seeking and referral completion suggest that coverage was not increasing as rapidly as expected, leading to changes in the intervention"
N,"Study used within-participant design for reporting adhesion formation. However, study was unclear on the presentation and analysis of matched data, and no comparative data were presented. As such, we were unable to extract appropriate data from the study"
N,Study was powered for discontinuation of treatment only.Not powered for any other outcomes.
Q,Study was registered retrospectively with the Australian Clinical Trials Register
Q,"Study was stopped because of toxicity before target population was enrolled. ""The planned patient number was 150 (75 in each arm). However, an unexpected high incidence of grade 3 interstitial lung disease (ILD) was identified exclusively in DG arm by the Adverse Event Reporting system. The principal investigator stopped the enrolment into the trial on September 30, 2003. The Safety Committee reviewed the investigator’s report and recommended that the Japan Lung Cancer Cooperative Clinical Study Group terminate the study immediately because of lung injury in the DG arm"" No data provided for the elderly subgroup"
N,Subgroup with TD
P,"Supplier of product (Cook) partially funded study, however the blinded nature of participants and reviewers overcomes potential biases"
P,"Supplier of product (Cook) partially funded the study, but double-blinding overcame potential biases"
Q,Supported by a grant from the Thrasher Research Fund and a National Science Foundation Graduate Fellowship to Rebecca I. Stoltzfus. Study protocol not published a priori.
Q,"Supported by cooperative agreements between The Johns Hopkins University School of Hygiene and Public Health, Baltimore, MD, USA and the Office of Health and Nutrition, U.S. Agency for International Development, Washington, DC (DAN-5116-1-00-8051-00 and HRN-A-00-97-00015-00). Research protocol not published a priori."
Q,Supported by developer of subcutaneous progesterone
Q,Supported by developer of subcutaneous progesterone
Q,Supported by Ferring Pharmaceuticals Inc
N,Supported by Hoffmann-La Roche Ltd (Basel Switzerland).
N,Supported by Teva Pharmaceuticals T&D
Q,Surgeon’s experience unclear. Power calculation for sample size not performed
Q,"Surgeons reported, but experience unclear. Analysis according to intention-to-treat not mentioned"
P,Surgeons’ experience not specified. No other possible bias identified
Q,Surgeons’ experience was not clear
Q,Surgeons’ experience wit
P,Surgical experience reported
Q,Surgical procedures not reported. Surgeons of all grades and experience participated
Q,Takeda funded the trial and data analysis but took no part in manuscript preparation
P,"Target recruitment not reached Shin Poong Pharmaceutical Company (Seoul, South Korea) provided pyronaridine–artesunate tablets and granules, but had no further role in study design, data collection, data analysis and writing of the report"
Q,Temporal bias may be relevant here as radiotherapy technique has progressed since this study was performed
N,Terminatedearly“afterinclusionoftheﬁrst 360 patients because a statistically significant and clinically relevant superiority of extended overshort-termthromboprophylaxis was observed”
Q,"Text inconsistent re nature of primary outcome - states ""the primary measure of efficacy was the woman's decision at six months or at discontinuation..."": treatment decision is an outcome that applies to only one group. However, text goes on to propose a more detailed definition that applies to both groups."
P,The 2 groups had similar socio-economic characteristics
N,The 2 groups may not be comparable at baseline because body weight was higher in the low-dose group; baseline hyperuricaemia and diagnosis of lymphoma were more frequent in the low-dose group
N,"The 2 groups may not be comparable at baseline because serum uric acid level was higher in the treatment group, which might introduce bias"
N,The 2 groups may not be comparable at baseline because the treatment group had fewer participants who were critically ill or had complications after initial surgery. Potential confounders were not adjusted. Use of historical control may bias the results in favour of the newer treatment because of improvement in supportive care
N,"The 2 groups may not be comparable at baseline because the treatment group had more participants with lymphoma, higher uric acid level, lower LDH level, lower serum creatinine, and phosphorus. Potential confounders were not adjusted. Use of historical control may bias the results in favour of the newer treatment because of improvement in supportive care"
Q,The allowed dose range was not indicated.
N,The analysis did not use correction techniques to take into account multiple analyses on a small sample. The authors justified this by stating that these analyses were 'exploratory' rather than 'inferential'.
P,"The authors declare no conflict of interest. Quote: ""This work was partially supported by China Rehabilitation Research Center (CRRC) fund (no. 2008-19)."" (p6)"
Q,"The authors described some limitations that may have introduced bias. Quote: ""This study was limited by the fact that we considered morbidity and dietary surveillance data primarily from the second half of infancy."" Quote: ""in recognition of the health and growth benefits that may be attributed to iron and folic acid in the supplements in both treatment and control groups, there may have been some attenuation of outcome effects in the present study."" Unclear if the participants benefited from other ongoing interventions during the study period."
P,"The authors noted that their analysis was ""weakened by the lack of information about the changes in purchasing patterns and sales data among all available foods (labelling, non-labelling, pre-packaged, or customised) before and after the nutrition labels were added to our sample"""
Q,The authors state that limitations included potential for within-school contamination across conditions. No other evidence presented about this potential bias
P,The authors state that the funding sources had no role in the design and conduct of this study.
Q,"The authors state that there were no differences between participants treated with high dose and placebo. However, details of the two other groups randomised to the trial have not been reported."
Q,"The authors stated ’there was a difference in sex distribution between the groups and later analyses confirmed that this difference had no implications on the results’. However, no further details were provided as to how this conclusion was reached"
N,"The baseline data provided for the arms are incomplete, however, given appropriate randomisation method balance/imbalance less of a concern Participants occasionally using anxiolytics to induce sleep were accepted - results as to the use of anxiolytics within the cohort were not given, thus it is not known whether groups were comparable at baseline with regards to anxiolytics. There were also errors noted in the presented outcome data (tables 3 and 4) - however the corrected data were obtained from the study authors after contacting them"
N,"The data collection periods were very limited comprising 15 Tuesday evenings between 5.30 and 7.30 pm. Although the full opening hours and days for the cafeteria are not given, these periods may represent only a small proportion of the sales at the cafeteria"
Q,The design effect did not exceed 2 and so the authors ignored clustering in the analyses. The impact of this on the analyses is unclear
Q,The distribution in age and parity between the groups is somewhat skewed. Surgeon’s experience not reported
Q,"The dose ranges were very different, and the upper dose range of olanzapine was 30 mg/d, whereas risperidone could be given only in a maximum dose of 6 mg/d. Participants had a history of former inefficacy of one of the medications. It was excluded that the same medication could be given again, but still this might implicate a risk of bias due to baseline imbalance in terms of former treatment. No washout phase was provided."
Q,The duration of the study is not reported.
N,"The duration of the study was not reported, therefore it is difficult to establish how long participants were monitored for adverse effects."
Q,"The experimental and the control group were treated by different occupational therapists' (p. 116). Therefore, low risk of cross-group contamination. However the main outcome measure for the three month follow-up was manufactured for this study, and appeared to map onto the kinds of activities that would likely be generated from the COPM. The outcome measure at three years, the Dallas Pain Questionnaire (DPQ) appear to be added during the course of the study: 'In order to prevent reduced patient compliance, only the questionnaire composed for this study was used in the first three follow-ups. However, recent findings from a study with a similar patient category published in 2006u indicated that multiple questionnaires do not necessarily reduce patient compliance. Therefore, at the 3-year follow-up we chose to send both the questionnaire composed for this study and the DPQ to the patients for final follow-up' (p. 120)"
Q,"The experimental group providers received additional training, coaching and mentoring (on an ongoing basis) that the control group providers did not receive"
Q,"The first group (n=48) received capsules containing zinc sulfate, the second group (n=56) received capsules containing ginger, and the third group (n=46) received placebo capsules.” Comment: there was inconsistency of the number of participants in each group between the study text and flowchart of participants."
Q,"The groups differed in age, but age was included as a covariate to correct for the possible influence on intake. Therefore the risk of other bias is unclear"
Q,"The groups differed significantly in relation to weaning, but this was adjusted for in analyses. Therefore the risk of other bias is unclear"
N,The groups differed significantly in the fruit study (Study 1) in terms of approachability and there is no mention that this difference was adjusted for in the analysis
N,"The included participants were atypical of the psoriasis participant population as a whole, because they were more likely to have been treated with PUVA before and appeared to have more treatment-resistant psoriasis than non-participants. In other words, the baseline in both groups seemed to be unequal. In addition, the study withdrawal was extremely high, and withdrawal of 1 body-half for any reason inevitably caused withdrawal of the other half. Third, each participant received both treatment regimens, so the treatment to 1 side might have affected the other. All of these pitfalls might have induced other bias"
N,The intervention group included 4 smokers vs 7 in the control group
Q,"The investigators ""concurrently ran a test of an antibiotic spray in random cases."" Results were to be reported separately. It is unclear if the spray was used equally between groups No baseline data were reported. No competing interests reported"
Q,"The management of the comparison group was not clearly defined, and the cut-off values for outcomes were not prespecified. The authors' conflicts of interest were not reported."
N,The mean number of drinks sold at baseline from comparison vending machines was substantially lower than in the intervention vending machine
N,"The methods used for outcome assessment seem to have been unreliable, as shown by the huge discrepancies between self-reported beverage consumption and beverage purchases - e.g. in the whole sample at baseline, participants seem to have purchased only 53% of the bottled water they consumed at Coles supermarkets, while they seem to have consumed only 13% of the SSB they bought there. The study authors raise doubts about the reliability of the self-reported data, and in the process evaluation it is mentioned that participants reported that even with the discount, beverages were more expensive at Coles supermarkets than in other shops, which is why they bought their beverages primarily from other sources. Study authors also mention the possibility that FlyBuy cards were not used for all purchases. Neither the purchasing data from the FlyBuys cards nor the self-reported consumption data therefore seem to be sufficiently reliable"
Q,The number of women who did not receive the intervention according to allocation was not evenly distributed between the groups
N,"The original design was amended by addition of a ’lateral entry procedure’ to allow first-episode participants to enter the second year after the initial first year of maintenance treatment’. The majority of the ’lateral entry’ participants were patients who had participated in the first year of study but dropped-out for various reasons, then switched to another atypical antipsychotic at the discretion of the doctor and continued to attend the biweekly appointments Funding source: conducted within the framework of the German Research Network on Schizophrenia, funded by the German Federal Ministry for Education and Research BMBF (grants 01 GI 9932 and 01 GI 0232) risperidone and haloperidol were provided by Janssen Cilag, Germany. Lorazepam was provided by Wyeth-Pharma Rating scales: conducted by a study physician at every visit"
Q,"The outcome measures may be an imperfect measure for the actual SSB intake of the target population. Quote: ""We requested data for all 17 full-service chain supermarkets in the county, but 2 retailers would not release data, leaving a sample of 15 HC stores. We purchased scanner data for the top-selling brands from the 3 largest beverage companies (Coca-Cola Co, PepsiCo, and Dr Pepper Snapple Group) in the regular soda (13 brands), sports drink (2 brands), and diet soda (7 brands) categories. We also purchased data for the brands with the highest sales in the 100% juice (4 brands) and fruit drink (6 brands) categories. (...) [T]hese data do not tell us what people are drinking instead of the brands included in the study. The beverage industry is transforming quickly, and new products are introduced each year. We focused on the best-selling major brands within each category to ensure we could measure the same products each year. However, HC consumers may have shifted to beverages from small companies that are marketed as healthy alternatives, such as organic sodas or low-sugar iced teas. Future work should follow the sales of these smaller brands in the HC and comparison stores to determine whether consumers are shifting to other products and, in turn, how sugar intake from beverages has changed"""
Q,The patients were mostly female and of low education
Q,The potential for cross-group contamination in this study was unclear. There was one nurse providing both the intervention and control therapies. The possible interactions between participants was unclear
N,The prevalence of previous opportunistic infections was higher in patients allocated to the pegylated liposomal doxorubicin group
N,The proportion of participants receiving antibiotic treatment increased from 2005; there might be important differences between groups especially before this time. Study not really able to detect differences between treatment + surgery and surgery alone. 24/133 (18%) of participants had comorbidities that may have affected healing.
N,"The results of the calculation of the best-fit counterfactual seem unrealistic,as they imply that calories purchased as beverages from HWCF brands wouldfall to zero by 2013 (2012 for carbonated soL drinks, see Figure FA and Appen-dix Figure C3a of the study's primary report). However, it should also be ac-knowledged that attempts to ensure reproducibility, integrity and quality weremade:Quote: ""To ensure the highest scientific integrity and quality, an independentEvaluation Advisory Committee of eminent scholars provided scientific reviewand advice. A critical dimension of all work is reproducibility in decisions re-garding the methods and metrics used"""
N,The same team delivered the intervention and assessed the impact of the intervention. Unclear if the participants benefited from other ongoing interventions during the study period.
N,"The sample size was estimated 204 (68 + 20% in case of loss to follow-up). The total number of participants has been noted 190 only in Persian abstract but 204 in English abstract. There is no detail on this number in the full text. However, the percentages in the table of result shows that number of participants in each group was 85"
Q,The second study author reports conflicts of interest
P,The study appeared free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appeared to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias
P,The study appears to be free of other sources of bias.
P,The study appears to be free of other sources of bias.
P,The study appears to be free of other sources of bias.
P,The study appears to be free of other types of bias.
P,The study appears to be free of other types of bias.
Q,The study appears to be free of other types of bias.
P,The study appears to be free of other types of bias.
P,The study appears to be free of other types of bias.
P,The study appears to be free of other types of bias.
P,The study appears to be free of other types of bias.
Q,"The study author notes that some types of purchases which are potentiallyrelevant for the study's research question may not be covered reliably by theNielsen Homescan data. This may have biased the observed effects towardsnull.Quote: ""It is important to note that food purchases from restaurants or vend-ing machines are not documented. In addition, while small purchases fromconvenience stores should be documented by the household, these purchas-es are generally omitted from most households’ scanning activity. Thus, forthe most part, the data does not document any beverage purchases studentsmake in school and it very likely does not capture beverage purchases stu-dents make on their way to/from school or while on lunch breaks off campus"""
P,"The study authors acknowledge the possibility of chance positive findings for nutrient outcomes, since for these results were inconsistent, and no positive effects were found for the average of all products; however, since for the average energy density of beverages the effect was not significant, this is not relevant for this review"
N,The study employed a block randomisation schedule with high likelihood that blinding of participants and personnel could not be achieved. This posed a risk to the integrity of the random sequence which would be vulnerable to disruption following educated guesses by those involved in the study on the likely assigned group of the future participants.
N,"The study employed a block randomisation schedule with high likelihood that blinding of participants and personnel were not achieved. This posed a risk to the integrity of the random sequence, which would be vulnerable to disruption following educated guesses by those involved in the study on the likely assigned group of the future participants.There was a serious unit of analysis issue in which the number of catheters analysed exceeded the number of participants by over 50%, and the major outcomes were reported using catheters as the units."
P,The study seems to be free from other sources of bias.
P,"The study seems to be free of other bias. The study reports that baseline characteristics were similar, although only age and gender were reported"
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias.
P,The study seems to be free of other sources of bias. Baseline characteristics were balanced in the compared groups.
P,The study seems to be free of other sources of data
P,The study seems to have been free of other sources of bias.
P,The study seems to have been free of other sources of bias.
N,The study was discontinued prematurely on the basis of the policy board recommendation after the first interim data analysis
N,The study was industry sponsored by the manufacturer of aripiprazole.
N,The study was industry sponsored by the manufacturer of aripiprazole.
N,"The study was industry sponsored by the manufacturer of aripiprazole. The study used a fixed dose regimen, where it is difficult to say which comparator doses may be appropriate."
N,The study was Industry sponsored.
N,The study was industry sponsored.
N,The study was sponsored by the manufacturer of olanzapine.
N,The study was sponsored by the manufacturer of olanzapine.
N,The study was sponsored by the manufacturer of paliperidone.
N,The study was sponsored by the manufacturer of quetiapine.
N,The study was sponsored by the manufacturer of quetiapine.
N,The study was sponsored by the manufacturer of quetiapine.
N,The study was sponsored by the manufacturer of quetiapine.
N,The study was sponsored by the manufacturer of quetiapine.No washout period was provided.
N,The study was sponsored by the manufacturers of olanzapine. Mean modal dose rather than mean dose reported. Study inadequately powered for primary outcome because of recruitment difficulties.
Q,"The study was stopped early due to adverse effects, therefore it is possible that the available data may be biased."
Q,The subscales and score ranges of the questionnaire SF-36 were not in agreement with the international standard
N,"The timing of follow-up was different between the treated group (mean = 11 months) and the control group (mean = 27 months). This might introduce bias. Moreover, the sample size of the study was too small"
N,The trial was closed prior to achievement of its accrual goal.
Q,The trial was conducted to ascertain the feasibility of the larger PREDICT 2012 trial and was intentionally not powered to evaluate efficacy. We did not identify other sources of bias.
N,The trial was sponsored by the manufacturers of olanzapine.
N,The trial was sponsored by the manufacturers of olanzapine.
N,The trial was sponsored by the manufacturers of quetiapine.
N,The trial was sponsored by the manufacturers of risperidone.
N,The trial was sponsored by the manufacturers of risperidone. Percentage of females included was 82.5%.
N,The two groups were comparable except for a greater past hospitalisation duration in the molindone as compared with haloperidol-treated group
N,The two groups were not equal at baseline as the biofeedback group had a significantly lower defecation index and relatively greater pelvic floor dysfunction than the sham group
Q,"The two samples were very different in their baseline characteristics. However, this was controlled by reporting data separately. Unclear if there might have been other confounding variables to affect bias."
Q,"The unit of analysis was not the unit of control, and it is unclear to what extent this was taken into account in the analysis. Quote: ""A further limitation is the small number of clusters (i.e. four), which inhibited multi-level analyses but was countered by adding the ‘school pair’ variable in the analyses."" For the beverage intake data it is not reported if the questionnaires which were used were validated (for the anthropometric measures standardised measurement protocols were used)"
N,"The unit of analysis was the half-body. Each participant received both treatment regimens; the treatment on 1 side might have affected the other, which might have induced other bias"
N,"The unit of analysis was the half-body. Withdrawal of 1 body-half for any reason inevitably caused withdrawal of the other half. In addition, each participant received both treatment regimens; the treatment to 1 side might have affected the other. All of these pitfalls might have induced other bias"
N,"The unit of analysis was the half-body. Withdrawal of 1 body-half for any reason inevitably caused withdrawal of the other half. In addition, each participant received both treatment regimens; the treatment to 1 side might have affected the other. All of these pitfalls might have induced other bias"
N,"The unit of analysis was the half-body. Withdrawal of 1 body-half for any reason inevitably caused withdrawal of the other half. In addition, each participant received both treatment regimens; the treatment to 1 side might have affected the other. All of these pitfalls might have induced other bias"
Q,"The unit of control (schools) and the unit of analysis (students) are not the same, and it is not reported if this was taken into account in the analysis"
Q,"Therapist adherence to treatment protocols was evaluated with the Cognitive Therapy Rating Scale revealing '...no significant differences between goal and open groups in (a) degree of therapists adherence to general treatment protocol, (b) degree of therapist adherence to the correct instructional set, and (c) level of group difficulty' (p.312). Multiple outcome measures were used, with no primary outcome nominated, raising the risk of positive differences between the groups appearing by chance"
Q,There appears to be baseline imbalance between groups with differences between groups on child age and race. Analysis does not appear to account for clustering.
Q,There are minor discrepancies in the data concerning the number of losses to follow-up at each time point
P,There are no differences in baseline characteristics between trial arms & contamination and other bias unlikely to be an issue
P,There are no other sources of potential bias
N,"There is a big difference in initial median ulcer size between treatment and placebo groups. Photography outcome is prone to subjectivity. A total of 41 skin biopsies from 30 enrolled participants were taken. 3/30 (10%) yielded no specific change compatible to BU, indicating these cases may not be BU."
Q,There is baseline imbalance between the study groups. Children in the intervention group consumed more servings of fruit & veg at baseline. Not clear of the impact this may have had on the results
Q,There is insufficient information about baseline imbalances and whether clustering was adjusted for in the analyses
Q,There is insufficient information to determine the risk of other bias
P,There is insufficient information to determine the risk of other bias
P,"There is no reason to assume that seasonality was a problem, or that other potential sources of bias existed"
Q,"There is potential recruitment bias, as it is not clear when or how clusters were randomised, and whether recruitment occurred before or after"
N,There was a significant difference in age between the 2 groups at baseline Source of funding not mentioned
Q,There was a significant difference in children’s ages and child’s age was controlled for in analyses. Therefore the risk of other bias is unclear
N,"There was a unit of analysis issue in which the number of catheters analysed exceeded the number of participants by nearly 10%, and the outcomes were reported using catheters as the units"
N,"There was a unit of analysis issue in which the number of catheters analysed exceeded the number of participants by nearly 18%, and the outcome was reported using catheters as the units."
Q,There was no description of maternal characteristics in the 3 groups apart from level of education so it was not clear whether groups were comparable at baseline
P,There was no other bia
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
P,There was no other bias
