class,text
N,"Quote: ”The methods for this open-label, randomised, multicenter study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This prospective, randomised, open-label, comparator-controlled, multicenter study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This randomised open-label trial“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This single-center, open-label study“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This was a open-label, comparator-controlled, multicentre study“ Comment: the trial had an open-label design, and, therefore was judged to be at high risk of bias"
N,"Quote: ”This was a open-label, multicenter comparative study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This was a randomised, open-label“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
P,"Quote: From personal correspondence between AS and the author: ""...we used opaque sealed envelopes with indication of one arm in it and it was randomly picked by treating nurses."" Comment: envelopes picked randomly from box without knowledge of study arm"
Q,"Quote: Randomiation schedules were stratified with the use of a permuted block method with a block size of four to six using the statistical analysis system and a treatment allocation ratio of 1:1"" Comment: insufficient information about the concealment"
Q,"Quote:''A prospective, randomised, multicenter study'' Comment: insufficient information about the method of randomisation"
Q,"Quote(from the author): ""The subjects underwent the same protocol for the first acupuncture visit (anamnesis, questions regarding the hot flashes etc.) nature which determined which points would be used and only after this session they were divided to the treatment and placebo group using a sealed envelope with allocation. Not reported whether envelopes opaque, sealed and sequentially numbered"""
Q,Random allocation but no mention of the method of concealment.
P,Random allocationfrom odds-on pair from random-number table. Pairing occurred after treatment
Q,"Random assignment achieved by individual sealed envelopes (not specified if opaque), the assignment was carried out by a person unconnected to research programme"
P,Random assignments prepared by Statistical Committee and placed in sealed envelopes numbered 1-74; randomization list maintained by Statistical Committee
P,random numbers generated by computer and sealed envelopes
Q,Random selection performed by one of the trialist. No further details.
P,"Randomisation achieved by computer-generated random-letter assignment, and the codes remained unknown to both investigators and participants until study was completed."
P,Randomisation at practice level'
P,Randomisation based on social security number
P,Randomisation by computer-derived methods
Q,Randomisation by sealed envelopes (not stated if opaque).
Q,Randomisation by sealed envelopes (not stated if opaque).
P,"Randomisation by the National Health and Medical Research Clinical Trials Centre using randomly generated numbers. Sealed, opaque envelopes at the National Health and Medical Research Clinical Trials Centre kept at the neonatal intensive care unit to ensure remote allocation concealment, with randomisation occurring as close as possible to second stage of labour."
Q,Randomisation carried out by an independent third party with no detail as how allocation concealment was conducted
P,Randomisation code concealed.
Q,"Randomisation in ""sealed opaque envelopes"""
P,Randomisation list centrally held - remote allocation
P,Randomisation list held nurse
Q,Randomisation method not specified
Q,Randomisation method was not clear in report
Q,Randomisation occurred prior to consent. Head teachers were not aware of group allocation. It is unclear if study personnel knew of allocation.
P,Randomisation occurred via a computerised randomisation program accessed through a secure web interface
P,"Randomisation remained concealed until end of study, code kept at separate location by one research assistant"
N,"Randomisation via alternating and rotational assignments, which is preditable, thus risk of bias was high."
Q,Randomisation was blocked by site. No description of how sequence was generated or how allocation concealment was maintained.
P,"Randomisation was carried out by a member of the team not involved in recruitment or training, all patients in each practice received the same intervention (p. 428)"
P,Randomisation was carried out by an interviewer who was blinded to experimental condition and did not participate in the interventions.
P,"Randomisation was conducted by a person independent of the researcher, and extensive steps were taken to mask the researcher to the participants’ allocation status"
N,"Randomisation was done by an independent employee, but allocation was not blinded and could be predicted."
Q,Randomisation was done using a computerized randomisation table; random assignment was placed in a sealed envelope
Q,"Randomised - ’carried out by an independent agent, in separate blocks for the seven sites to prevent effects of site. Within these blocks a minimization procedure was applied for gender and age (under or over 25) - raters were blinded for the allotted strategy throughout.’"
Q,Randomised - ’openly randomly assigned’ - randomisation for the 8-week initial treatment phase; randomisation for the firstyear treatment phase; randomisation for the second year treatment phase; randomisation for ’lateral entry’ participants who had originally dropped-out of the first year of the study and subsequently re-recruited to complete the second-year treatment phase. The randomisation for the second year (maintenance treatment vs intermittent treatment; for each: early intervention with the pre-given antipsychotic vs a benzodiazepine --> 4 conditions with a ratio of 1:1:1:1) was conducted by an independent institution in a different city (Coordinating Center for Clinical Trials of the Mainz University) by an approved biostatistician/ mathematician. Block randomisation was conducted [regarding study site and pretreatment (risperidone/haloperidol)]’
P,Randomised according to the date of delivery. On even days and odd days. Noon as a break point of randomisation. Women entering the second stage of labour before noon and delivering after noon were treated according to the randomisation policy of the previous day. There was no concealment
P,Randomised allocation assigned by telephone or fax by an independent statistical centre
Q,Randomised to one of the study groups by a research nurse who played no further role in the study
Q,Randomization ... conducted by a research associate blind to treatment assignment'
P,Randomization assignment was... placed in a sealed envelope' (p.85)
P,Randomization by interactive voice response system
P,Randomization by interactive voice response system
P,Randomization by means of a voice response system
P,Randomization by means of an interactive voice response system
P,Randomization by means of an interactive voice response system
P,Randomization list held securely at trial centre
P,Randomization lists were accessible to an independent statistician who prepared sealed envelopes that were sent to study sites
P,Randomization was achieved using... opaque sealed envelopes to conceal allocation' (p. 496)
P,"Randomization was completed using sequentially numbered, sealed envelopes and were opened by the [pulmonary rehabilitation] staff. The lead investigator was blinded to the subject randomization until all of the interventions had been allocated and completed' (p.1195)"
P,Randomization was conducted by the third person (outside of the research group). Allocation codes were stored until the end of the study
P,Randomization was conducted by the third person (outside of the research group). Allocation codes were stored until the end of the study
Q,Randomly allocated': no further details.
Q,Randomly assigned' (p599): no further details
Q,Randomly assigned': no further details.
Q,Randomly assigned’ - no further details.
N,Randomly distributed by weeks; predictable sequence.
Allocation Concealment,REASON-Allocation Concealment
Allocation Concealment,REASON-Allocation Concealment
P,Recruiters did not know group conditions (personal communication with principal investigator)
P,Remote allocation
P,Remote allocation
P,"Remote allocation from central pharmacy; ""sequentially numbered opaque sealed envelope"""
P,"Remote allocation: ""The allocation sequence was ... implemented by an epidemiologist. Randomization was never conducted by clinical staK"""
P,"Remote allocation: the tablets were either TXA 0.5 g per tablet or a placebo of similar size and appearance The order of treatments was randomized, and neither the participants nor those conducting the study knew the identity of tablets A and B"
P,Remote pharmacy department provided numbered containers
P,Remote registration and randomization through a website or by telephone
P,"Reply from trialist:“the group allocation was not stated on the day-to-day medical records of theinfants, clinicians were not necessarily aware about group allocation, unlesstold by the mother”."
Q,"Reply from trialists: ""There was no blinding in the study team and the participant's GP was notified of the allocation. The exception to this was the double blind placebo controlled food challenge that some participants underwent at the 3 year visit""."
P,"Report stated - ""maintained using opaque sealed envelopes""."
Q,"Reported allocation concealed until randomised, although method unclear"
P,"Reported that ""patients were...assigned a study number...from a random table maintained by the pharmacy service"""
P,"Reported that ""vials completely wrapped with paper to obscure identification"""
N,Reported that allocation was not concealed
Q,Reported that code not broken until last women had completed study - but not stated where code was held
P,"Reports ""sequentially numbered drug containers of identical appearance"""
P,Research nurse from online list
P,Research nurse from online list
P,Research pharmacy prepared containers for administration to study participants
P,"Research staff blinded to treatment allocation, p.438"
Q,Research staff opened an envelope that contained allocation assignment (p. 45)
Q,Researchers do not provide information on allocation concealment.
Q,Researchers do not provide information on allocation concealment.
P,Researchers giving out the cards with the study numbers did not know the randomisation for that number. Another researcher then allocated the participants to a group based on the number on their card
P,Result of the allocation was handed over to the project co-ordinator
N,Retrospective data analyses with no mention in text of allocation concealment
P,Room assigned to be intervention or control room prior to start of study
P,Screening questionnaires went into a sealed envelope which had a symbol on the front which had to be uncovered scratch card style (p. 594)
P,Sealed brown envelopes
P,Sealed envelope
P,Sealed envelope
Q,Sealed envelope (not described whether it was opaque or not)
Q,Sealed envelope but not described as numbered or opaque (p. 431)
P,Sealed envelope given to women
Q,"Sealed envelope, unclear if opaque and sequentially numbered"
P,Sealed envelope.
Q,Sealed envelope. Unclear whether envelopes were sequentially numbered and opaque
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
Q,Sealed envelopes
Q,Sealed envelopes
Q,Sealed envelopes
Q,Sealed envelopes
Q,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes
P,Sealed envelopes (study author provided information)
Q,"Sealed envelopes Assessed as unclear allocation concealment by Pildal and Goetzsche (Pildal 
2004); sealed envelopes but unknown whether opaque and sequentially numbered"
P,Sealed envelopes concealed the allocation.
P,Sealed envelopes contained assignments
P,Sealed envelopes containing randomization codes
Q,"Sealed envelopes containing the information of the randomisation code, generated by a computer were given to a member of the gynaecology staC"
P,Sealed envelopes opened at time of surgery after anaesthetic was administered
P,Sealed envelopes opened immediately before intervention
P,Sealed envelopes prepared by independent person
P,Sealed envelopes prepared with cartridge and insert
Q,"Sealed envelopes to ensure allocation concealment; as not consecutive sealed, opaque envelopes unclear"
Q,"Sealed envelopes to ensure allocation concealment: as not consecutive, rated as unclear"
P,Sealed envelopes used in double-blind administration of flumazenil and placebo.
P,Sealed envelopes were used
P,Sealed envelopes were used.
P,Sealed envelopes were used.
P,Sealed envelopes with a unique patient number
P,Sealed envelopes.
P,Sealed envelopes.
P,Sealed envelopes.
P,Sealed envelopes.
P,Sealed envelopes.
Q,Sealed envelopes. Not mentioned whether sequentially labelled and opaque
P,Sealed non-transparent sealed envelopes
P,Sealed opaque envelope
P,Sealed opaque envelope opened immediately before sterilisation
P,"Sealed opaque envelope, not opened until after informed consent was obtained"
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes
P,Sealed opaque envelopes - adequate concealment
P,Sealed opaque envelopes (by one of the investigators who was not involved in data collection or assessment of any outcomes)
P,Sealed opaque envelopes (study author provided information)
P,Sealed opaque envelopes (study author provided information)
Q,Sealed opaque envelopes (unclear if consecutive)
P,Sealed opaque envelopes envelopes used
P,Sealed paper forms were drawn from a container
P,Sealed sequentially numbered opaque envelope opened at the time of surgery
P,"Sealed, non-transparent, consecutive envelopes"
P,"Sealed, opaque and sequentially numbered envelopes, based on the review of Pildal and Goetzsche (Pildal 2004) who communicated with Burns"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
P,"Sealed, opaque envelopes"
Q,"Sealed, opaque envelopes (not stated if consecutive or not)"
P,"Sealed, opaque envelopes based on a computer-generated allocation list"
P,"Sealed, opaque envelopes shuffled and sequentially numbered"
P,"Sealed, opaque sequentially-numbered envelopes"
P,"Sealed, opaque, consecutive envelopes"
P,"Sealed, opaque, consecutive envelopes"
P,"Sealed, opaque, numbered envelopes"
P,"Sealed, opaque, sequentially numbered envelopes"
P,"Sealed, opaque, sequentially numbered, identical envelopes"
Q,"Second year of study of aa Belshe 1998, not sufficient description"
P,Secretaries assigned clients to groups when they call to make their initial appointments' (author communication)
Q,Secretary randomised participants'
P,Secure concealment with remote computer
P,Secure concealment with remote computer
P,Secure method of concealment of randomisation (remote computer allocation)
P,Secure method of concealment of randomisation (remote computer allocation)
Q,See aa Jackson 2010a
N,See above
N,See above
P,See above
P,See above
N,See above
P,See above
N,See above
N,See above
N,See above
N,See above
N,See above
P,see above
P,see above
P,see above
P,"See above: Using Access database, treatment assignment was revealed only after participants characteristics were entered in database."
P,See above.
P,See Atkin 2010
P,See comment above - given that participants were enrolled and randomised in waves it seems unlikely that lack of allocation concealment introduced bias
P,See explanation above
P,See explanation above
P,See Ho$ 2009
P,See Ho$ 2009
P,See Kronborg 2004
P,See Kronborg 2004
P,See Linndholm 2008
P,See Mandel 1993
P,See Mandel 1993
Q,See quote above
Q,See quote above
P,See quote above
P,See Scholefield 2002
P,See Segnan 2011
Q,See Skowron 1966a and Skowron 1966b
N,See study below; no comment made; higher risk as post hoc analysis
P,See Thiis-Evensen 1999
P,Selection of services names from the container was concealed. Participants were already clients of the mental health services at the time that allocation of services to study groups occurred (author communication)
Q,Selection was made by a field worker not involved in identification of eligible villages
P,Separate closed opaque envelopes each trial
P,Sequence concealed until treatment arms assigned by the statistical office
P,"Sequential, sealed envelopes"
P,"Sequentially numbered and sealed, opaque envelopes"
P,Sequentially numbered envelopes
Q,Sequentially numbered envelopes used - unclear if were opaque
P,Sequentially numbered opaque sealed envelopes
P,Sequentially numbered opaque sealed envelopes
P,"Sequentially numbered opaque, sealed envelopes"
P,"Sequentially numbered opaque, sealed envelopes (study author provided information)"
P,Sequentially numbered sealed envelopes
Q,Sequentially numbered sealed envelopes
P,Sequentially numbered sealed opaque envelopes
P,Sequentially numbered sealed opaque envelopes
P,Sequentially numbered sealed opaque envelopes/randomisation and blinding
P,"Sequentially numbered, opaque envelopes"
P,"Sequentially numbered, opaque sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes"
P,"Sequentially numbered, opaque, sealed envelopes (personal correspondence with author)"
P,"Sequentially numbered, sealed envelopes administered to patients; adequate method used"
P,"Sequentially numbered, sealed opaque envelopes"
P,Sequentially ordered sealed envelopes
P,"Sequentially-numbered, opaque, sealed envelope (p. 122)."
P,"Sequentially-numbered, sealed, opaque envelopes were prepared by the data manager and study administrator and stored in metal box in a restricted area at the hospital's labour unit. The clinical midwife selected the lowest numbered envelope once vaginal birth appeared likely. The envelope contained a card with the study group allocation. When the envelope was drawn, the midwife signed the study register and noted date and time."
P,Serially numbered opaque sealed envelopes used in administration of concealed drug containers.
P,"Serially numbered, identical bottles"
P,"Serially numbered, opaque, sealed envelopes (personal communication with principal investigator)"
P,"Serially numbered, opaque, sealed envelopes (personal communication with principal investigator)"
P,"Sheets of opaque paper, folded and taped from the corners, put in a box"
P,"Simple random allocation of study participants to 2 surgical procedure groups was done by using envelopes numbered from 001 to 200. While assigning groups to envelopes, if the computer-generated random number was odd, the assigned group was A (non-descent vaginal hysterectomy) for the first (001 numbered) envelope. A card with Group-A: ND vaginal hysterectomy written over it was put inside the envelope. The next envelope was then taken and next random number was checked. If the random number was even, the envelope was assigned to group B: abdominal hysterectomy. A card with Group-B: abdominal hysterectomy written over it was put inside the envelope no 002. Similarly cards with group-A/B written over them were put inside sequentially numbered envelopes by matching with odd/even random numbers as generated by computer. 1st patient for the clinical trial was allocated to the group assigned to the envelope no-001, 2nd patient was allotted to the group assigned to the envelope no.002. In this way 200 participants were allocated into 2 intervention groups and eventually the numbers in 2 groups were 100 in group A and 100 in group B"
P,Single blind (uninvolved researcher responsible for randomisation).
P,Sites chosen and randomized; approached every third clinic patient in waiting area; interested women eligible if met basic criteria above
P,Staff and patients did not have assess to the list.
P,Stated allocation concealment without clarification
Q,States sealed envelopes. Unclear whether sequentially numbered and opaque.
P,"States that ""patients were assigned by the hospital pharmacist..."""
P,"States that ""the co-trimoxazole and placebo were supplied in random order in consecutively numbered boxes"" - apparently used remote allocation"
P,"States that ""the women were assigned a study number upon inclusion in the study...this corresponded to that on a box containing...vials..."""
P,"States that ""women were assigned consecutive numbers upon entry into the study. These corresponded to consecutively numbered kits...of study drug"""
P,"States that allocation was ""assigned by the pharmacy service"" - probably remote allocation"
P,States that conduct of study was as described in Mathews 1977 (see above)
P,"Statistician produced written assignments sealed in individual tamper-evident opaque envelopes. “The envelopes were fully protected until the site coordinator confirmed the prospective participants’ eligibility, obtained written informed consent, and collected all baseline data” (p. 447)"
P,"Strata 1: age < 12 months, or > 12 months, then dependent on results of baseline pH probe (reflux index < 10% or > 10%)"
Q,Stratified according to initial height and weight and then randomised into groups
P,Stratified by centre and gestational age group Specially prepared double-sealed envelopes opened just before the actual delivery. Included twin pairs were assigned to the same group.
P,Stratified randomisation by algorithm (details kindly provided by study investigators). Allocation should not have been predictable by investigators
N,Study authors replied that no allocation concealment was attempted
P,"Study authors reported ""...and the applicator number was assigned through an interactive voice response system..."""
Q,Study co-ordinators assigned treatment numbers to participants entering the 12-week double-blind treatment period
Q,"Study nurse used opaque envelopes, prepared in advance by project director"
P,"Study physicians, research staF, participants, and data analysts were unaware of allocation due to central randomisation and coding. Emergency unblinding envelopes were available, but study sites did not report opening any of them."
P,"Subjects and methods: “The trial used computer generated equal randomization and allocation ratio was 1:1 for the two groups. Randomisation was done by a computer generated random number list and blinding was done by employing an investigator with no clinical involvement in the trial. Data collectors, outcome assessors and data analysts were all kept blinded to the allocation but the interventionists (EEG staff). The trial adhered to established procedures to maintain separation between person who took outcome assessment and staff that delivered the intervention. The drug was delivered by EEG staff and primary and secondary outcomes were assessed by the resident of research who was not informed of the drug group assignment. Investigators, staff and participants were all kept masked to outcome measurements and trial results."""
P,subjects drew sealed envelopes with disclosure of randomisation
P,"Surgeons sequentially selected the allocation from the random numbers table located in the operating room Consequently, surgeons would have been aware of the next allocation"
P,Surgeons were masked to treatment allocation.
Q,Tablets individually placed into plastic bags according to group number and delivered to the woman by the research nurse
P,Telephone inquiry
P,Telephone inquiry
P,Telephone-based electronic interactive voice response system
P,Telephonic allocation.
P,The allocation concealment was done by using closed envelopes
Q,The allocation process was not described. It is noted that the randomisation list was generated by the first author and held by a research assistant independent of the study to reduce bias
P,"The allocation ratio was 1:1. All participants received the allocated intervention, and nobody pulled out of the study."
P,"The allocation sequence was concealed from the researchers, who enrolled and assessed the participants and attached a sequentially-numbered, opaque, sealed, and stapled envelope containing the allocated treatment"
P,The allocation was concealed from the clinicians and the participants
P,"The allocation was concealed in 650 identical, opaque, sequentially-numbered sealed envelopes. The allocation list was stored electronically by a third party not otherwise involved in the trial."
N,The allocation was done by the person delivering the intervention.
P,"The association between type of treatment and study code was only known to the Department of Epidemiology, Biostatistics and Bioinformatics and the hospital pharmacy department"
Q,The author did not state the method of allocation concealment.
Q,The authors did not document the method for concealment of allocation
Q,The authors do not give any details about allocation concealment
P,"The block length was not known to the investigator. Each investigator received a set of blocks with correspondingly numbered study medication. Eligible patients were sequentially allocated to a patient number in ascending order on entry in the trial, p.53"
P,The code was held and syringes used for both groups were identical in appearance.
P,The coin was 'spun' at the beginning of the operation. Allocation would have been concealed until then and the next allocation would be unpredictable
P,"The coin was flipped before surgery. After performing the conventional surgical technique (i.e. apicoectomy and root-end filling), operators were given an envelope, which disclosed to which group the participant they were operating on belonged"
P,The coordinator [when assigning patients to therapists] was completely blind to which therapists were treating patients with ICF goal outcome and which were giving usual care' (author communication)
Q,The description of the timing of randomisation does not provide reliable information that it was concealed
P,"The envelope was opened at the time of placement of the root-end filling. On a label, the name of the filling material was written"
P,"The envelopes containing the codes for the study preparations were stored at the office of the Ministry of Agriculture, Extension service, Beekeeping Department and were not opened until after the statistical analysis was completed."
P,"The envelopes containing the codes for the study preparations were stored at the office of the Ministry of Agriculture, Extension service, Beekeeping Department and were not opened until after the statistical analysis was completed."
P,The groups were allocated using serially-numbered opaque envelopes
N,The groups were not randomised as this was a cohort study.
P,"The hospital pharmacist was responsible for supplying placebo and active drugs to the ward, no one concerned with the care of patients knew which patients were started on placebo"
P,"The investigators, study subjects and study site personnel were blinded to treatment allocation."
P,The IVRS was used to assign blister cards containing study drug to each participant
P,The lottery system was performed “by ER personnel not linked to the clinical trial in order to avoid selection bias” (p. 227)
Q,The method of allocation concealment was not described
Q,The method of concealment was not described.
Q,"The method of concealment was not described. Although the Fink 2001 trial did not report information on allocation concealment, there were no significant differences between groups on primary outcomes and other parameters that may influence treatment results, suggesting that the RCT was free of selection bias."
Q,The method of study arm allocation was not described.
Q,The participants were randomly assigned to the intervention group (receiving perineal massage with Vaseline treatment) and the control group (receiving routine care). Not clearly described
P,The physician states the patient’s date of birth and the stratification factor and receives treatment allocation when submitting this information to the website from central trial office.
P,"The random allocation sequence was concealed in a closed, dark-coloured envelope until the surgeries were assigned, and specifically just before entering the operating room. Randomisation occurred after participants agreed to join the study"
P,The random number was held by a departmental secretary who was not directly involved in the trial
N,The randomisation failed in this trial as several families allocated to video-conference-based family counselling (VFC) were unable to support it technically and were offered speakerphone family counselling as an alternative (SFC)
Q,"The randomisation sequence was provided to sites, using sealed, sequentially labelled opaque envelopes"
Q,The randomisation was concealed from the surgeon until before the start of the operation. No further details are given
P,"The randomization sequences were concealed to the research personnel who recruited, measured, and treated patients. Two researchers, not involved in these procedures, generated the randomization sequences and stored them in a place not accessible for other research personnel. When a patient was recruited at any of the three centres and baseline measures were completed and registered, the recruiting personnel phoned the researcher with access to the randomizations sequences and got the allocation for this particular patient according to the randomization list' (author communication)"
P,The research staff involved in recruiting participants to the study and allocating them to general practitioners were blinded to the allocation of clusters to intervention or control conditions (author communication)
P,The schedule was kept in an envelope in a locked drawer and was used only by the project coordinator (p. 606)
P,The sequence of randomisation was concealed until the participant was assigned to a group.
P,"The sequence was delivered to the Serum Institute of India, Pune, India, where it was used to label the vaccine and placebo syringes, which were identical in appearance except for the allocation numbers."
Q,The study does not state if the allocation sequence was concealed
P,The study numbers were allocated sequentially and group assignment was concealed until after baseline data were collected
Q,The study used closed envelopes without specifying if they were opaque or not
N,"The study was a quasi-randomised trial, and allocation was not adequatelyconcealed."
N,"The study was quasi-randomised, and allocation was not adequately con-cealed."
N,"The study was quasi-randomised, and allocation was not adequately con-cealed."
P,The surgeon received the randomisation assignment from the non-surgeon. Co-author who had sole access to the randomisation table after the workup.
Q,The treatment allocation lists were drawn up and encoded by the Institut de Recherches Internationales Servier
N,The treatment arm was based on patient and physician choice introducing a high risk of selection bias.
N,"The trial report states ""There was no allocation concealment""."
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
P,The trial used central allocation
Q,"The women were randomly allocated to an intervention or a control group, i.e. the midwife drew an opaque sealed envelope in which the randomisation was revealed. The envelopes were numbered, and the randomisation was computerised."
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
P,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed from those conducting the research
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed from those conducting the research.
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed from those conducting the research.
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed from those conducting the research.
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed.
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed.
Q,There is no information provided about allocation concealment and therefore it is unclear if allocation was concealed.
Q,There is no mention of allocation concealment
Q,There is no mention of allocation concealment.
Q,There is no mention of allocation concealment.
Q,There is not enough information to determine allocation concealment
Q,There was insufficient information provided to determine if study medication allocation was concealed.
Q,There was insufficient information to permit judgment
Q,There was insufficient information to permit judgment
Q,There was insufficient information to permit judgment
Q,There was insufficient information to permit judgment
Q,There was insufficient information to permit judgment
N,There was no allocation concealment
N,There was no allocation concealment
N,There was no allocation into groups
Q,There was no description to enable an assessment of whether random sequence was generated independently from allocation.
N,There was no information about allocation concealment
Q,There was no information in the paper to enable an assessment on whether random sequence generation was independent from allocation.
N,There was no process of allocation concealment described in the methodology.
P,Third party
P,Third party
P,Third party pharmacist
P,Third party sealed envelope entry
P,"Third party, sealed and unlabelled envelopes"
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not available
Q,This information was not provided
Q,This information was not reported
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a CBA, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a controlled ITS, and allocation was not random and not concealed"
N,"This was a NRCT, and allocation was not random and not concealed"
N,"This was a NRCT, and allocation was not random and not concealed"
N,"This was a NRCT, and allocation was not random and not concealed (see quote above)"
