class,text
P,"Quote: “[u]pon subject enrolment, subject number and treatment assignment were obtained from a central callin randomization system” Comment: allocation concealment likely achieved using the method above, as patients very unlikely unable to preempt treatment allocation prior to study enrolment"
P,"Quote: “A prospective, randomised, double-blind controlled trial was carried out by authors . . . Patients did not know which agent was being used”."
Q,"Quote: “An open, comparative, randomized, multi-centre trial design was adopted.” (Armstrong 1996) Comment: no statement regarding blinding of participants or study personnel"
Q,"Quote: “An open, randomised, controlled, two-centered, comparative study involving 199 patients was undertaken in the community” Comment: no statement regarding blinding of participants or study personnel."
N,"Quote: “Blinding of patients and caregivers was not attempted. It was considered impossible to do properly, as the partial motor block present in patients in group F would be obvious to patients and staff ”"
P,Quote: “Bone graft was harvested from the opposite iliac crest in all patients”
Q,"Quote: “Both patient and physician were blinded to the treatment for the 24-week treatment period. Blinding was maintained through the end of the study.” Comment: study is blinded, but no method stated for how terbinafine tablets and placebo tablets were made indistinguishable"
P,"Quote: “Both the investigators and patients were blinded to treatment modality, and the procedural anaesthetists did not reveal group allocation to any party associated with the study”"
P,"Quote: “Clinicians, participants, and staff collecting outcome data, assessing outcomes, and analysing data were masked to group allocation” Comment: Adequate"
P,"Quote: “Control (dummy) units did not differ from active stimulators, either in shape, weight, or by their operation”"
P,Quote: “Double blind.” Study author unable to provide additional information
P,"Quote: “Double blind”; “The patients, the pain management team, and the chart analysts were not informed of the patients’ group assignment”"
Q,"Quote: “double-blind, placebo-controlled, multicenter study” Comment: states double-blinded, but no method stated"
P,Quote: “double-blind” - probably undertaken.
P,Quote: “double-blind” - probably undertaken.
P,Quote: “double-blind” - probably undertaken.
P,Quote: “double-blind” - probably undertaken.
P,Quote: “double-blind” - probably undertaken.
P,Quote: “double-blind” - probably undertaken.
N,"Quote: “In a randomized, non-blinded study” Comment: no blinding of participants or personnel"
Q,"Quote: “It was an open, randomised, parallel group trial . . . "" Comment: no statement regarding blinding of participants or study personnel"
N,Quote: “It was not possible to mask participants and therapists to treatment allocation.
N,Quote: “open label”; “antipsychotics were applied in an open manner.”
N,Quote: “open labelled”
N,"Quote: “open-label, multicentre randomised controlled trial was conducted”. Comment: open label RCT, so blinding of participants not done."
P,Quote: “Participants were blinded to their allocation to the intervention groups.” (pg 67)
P,Quote: “Patients were randomised to either 600mg per day of double-blind mifepristone or placebo for 8 days” (pg 630)
P,"Quote: “placebo-controlled, double-blind study”"
Q,Quote: “single (investigator) blind”. Comment: Unclear if blinding was done for the assessor or the care provider
P,"Quote: “Single-blind study'' Comment: patient was blinded, blinding of personnel was not possible"
N,Quote: “The assessor was not aware of the treatment given (single blind)”. Comment: blinding of participants was not done.
P,Quote: “the patient[s] were blinded regarding the type of infusion”
Q,"Quote: “The purpose of this open, randomized, controlled clinical study was to compare the performance characteristics and clinical effect of two calcium alginate dressings in the management of venous leg ulcers:” Comment: no statement regarding blinding of participants or study personnel"
P,"Quote: “The standard (aprepitant) arm received placebo for Day - 2 and Day 1 prior to each cycle of chemotherapy given as a black gel capsule prepared by the central oncology pharmacy."" Comment: attempts were made to maintain blinding through the use of placebo capsules which were identical to the active treatment and the comparison treatment"
P,"Quote: “The study was a prospective, single-blind, randomized, controlled investigation'' Comment: patient was blinded, blinding of personnel was not possible"
N,"Quote: “The study was designed as a single centre, open-label, randomized controlled trial”. Comment: open label RCT, so blinding of participants not done."
N,Quote: “The study was single blind trial. While the operating clinician and the patients could not be blinded to the intervention . . .”. Comment: blinding of participants not done.
P,"Quote: “The surgeon and all clinical staff were blinding regarding treatment"""
Q,"Quote: “This paper reports the results of an open, prospective, randomized, controlled, multicenter evaluation . . .” Comment: no statement regarding blinding of participants or study personnel"
N,Quote: “This was a 12-center prospective randomised stratified parallel groups open factorial trial”. Comment: trial confirmed as unblinded through personal communication with trial author.
N,Quote: “This was a controlled prospective multicenter randomized single-blinded pilot study''
P,Quote: “This was a double blind study. Both the outcomes assessors and participants were blind to the intervention throughout. Removal and application of all dressings were performed in a treatment group with only the investigator and participant present; a screen concealed the participant’s feet during dressing removal and application”. Comment: blinding of participants was done.
N,Quote: “unblinded parallel group randomised controlled trial”
N,Quote: “We could not perform a blinded study because of the sensory effects of the block and the visibility of the catheter during postoperative evaluation”; review authors judge that these outcomes are not likely to be influenced by lack of blinding
P,"Quote: ”[t]his randomised, multicenter, parallel group, placebo-controlled, evaluator-blinded study was designed to compare the efficacy of itraconazole given as one 200- mg tablet QD with itraconazole given in two 100-mg capsules QD for 12 weeks of treatment and 40 weeks of follow-up.“ Comment: study states that it was placebo controlled. Likely adequate blinding of participants and personnel achieved with this method"
N,"Quote: ”The methods for this open-label, randomised, multicenter study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
Q,"Quote: ”This Phase 3, randomised, doubleblind, comparator controlled, multicentre study“ Comment: reported to be double-blind, but no specific details provided about who was blinded"
N,"Quote: ”This prospective, randomised, open-label, comparator-controlled, multicenter study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This randomised open-label trial“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This single-center, open-label study“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This was a open-label, comparator-controlled, multicentre study“ Comment: the trial had an open-label design, and, therefore was judged to be at high risk of bias"
N,"Quote: ”This was a open-label, multicenter comparative study“ Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
N,"Quote: ”This was a randomised, open-label“. Comment: the trial had an open-label design, and, therefore, was judged to be at high risk of bias"
P,"Quote: ”To maintain blinding, a research pharmacist prepared study medications; an unblinded co investigator monitored vancomycin or serum creatinine levels in accordance with local practice“. Comment: participants were blinded"
N,Quote:''Patients were informed about the results of randomization during their next visit'' Comment: participants and clinicians were not blinded
P,"Quotes (from report): “double-blind”; “Both patients and nurse observers collecting data were blinded to the intervention group”; “For all groups, a bandage was placed over the inguinal area, to maintain double-blinding in the recovery period”"
P,Quotes: “…blinding of the patient”; “All blocks performed by two authors blinded to which local anaesthetic was being administered”
N,Quotes: “Patients and treating clinicians were not blinded as to study group randomization”; “Anesthesiologist who visited patients during the postoperative period was not aware of patients’ assignments”
N,Quotes: “single-blind”; “Pain was evaluated at rest by another blinded investigator”
P,Randomisation concealed from participants and investigative personnel
Q,"Randomisation was blinded for the GPs. However, GPs were paid the equivalent of USD 36 for each patient vaccinated without patient fee."
N,"Randomised schedule was implemented by research nurse, so the interventionists would be blinded to next group assignment."
Q,Randomising participants in the same room or ward rather than comparing routines of one ward to another - not feasible to blind participants.
N,Rated as 5 on 'Risk of bias' scale as no blinding techniques used in study
N,Rated as 5 on 'Risk of bias' scale as no methods of blinding were employed
N,Rated as 5 on RoB scale as no methods of blinding were used.
N,Rated as 5 on RoB scale as no one was blinded in this study.
P,"Raters, treating physicians and nurses were blind to the study status."
Blinding of Participants,REASON-Blinding of Participants
Blinding of Participants,REASON-Blinding of Participants
Q,"Report describes study as ""open"" with no further details"
P,"Report stated - ""blinded to the treatment allocation""; the acupuncturist was ""instructed not to communicate with the patients and the clinical investigators""; the participants were ""acupuncture-naive patients"" and ""there was also limited contact between the study participants and restricted conversation 
between acupuncturist and participants during treatment""."
Q,"Report stated - ""using single-blind method"". No further details."
Q,"Reported ""double-blind"". No further details"
N,Reported and similar
P,"Reported as ..""double-blind, randomized, placebo-controlled, clinical trial.."""
N,Reported as unblinded for personnel; participants could not be blinded
P,"Reported that ""none of the investigators knew if the patient had got metronidazole or placebo"""
P,"Reported that ""the code was not broken until the patient had been discharged and evaluated..."""
Q,"Reported that intervention providers were blinded to endometrial preparation; however, participants and outcome assessors were not blinded. Nonblinding of outcome assessors could affect some of the outcome measures"
Q,"Reported that study was a non-blinded open trial and this could have affected the validity of the entire processes leading to outcome measures; however, non-blinding may not have affected some of the outcome measures as they were objectively assessed."
Q,"Reportedly double-blind (participants, parents, observers) but no comment made as to method"
Q,Reportedly double-blind but technique not described
P,"Reports stated - ""double-blind"". The author reported that both the patient and the psychiatrist did not know if it was a true traditional acupuncture treatment or a placebo (sham acupuncture)."
N,Research interventionist delivers both arms.
P,Researcher carried out baseline assessment and only intervention patients were asked to make an appointment with GP so low risk of contamination between groups
P,"Researchers carried out baseline assessment; physicians (treatment providers) only saw the intervention participants and were not told which patients were in the control group, therefore little chance of contamination"
P,"Researchers carried out baseline assessment; physicians (treatment providers) only saw the intervention participants and were not told which patients were in the control group, therefore little chance of contamination"
N,Researchers collecting measures not blinded.
P,"sation), and we took care to ensure they remained so; none of the interviewers resided in the study area, and throughout the duration of the study they 
had no contact with the Lady Health Workers or any other health personnel in 
the study area. Mothers were asked not to tell the interviewers anything about 
their sessions with Lady Health Workers"" 
Comment: Adequate"
Q,Says it is double blind study. Blinding of participants explained but not for personnel and outcome assessors.
Q,"Says it is double blind. 'Same injection interval and dose kept constant', no other information."
Q,Says it is double blind. Injections were given by a nurse who did not participate in assessments. Blinding of participants not explained. No information on test of blinding.
Q,Says trial is double blind. No other information given.
P,Second-look laparoscopy recorded on videotape for later evaluation by a surgeon who was unaware of participants' treatment status
P,See Atkin 2010
P,See Ho$ 2009
P,See Kronborg 2004
P,See Kronborg 2004
P,See Linndholm 2008
P,See Mandel 1993
P,See Mandel 1993
P,See Scholefield 2002
P,See Segnan 2011
P,See Skowron 1966a and Skowron 1966b
P,See Thiis-Evensen 1999
P,"Self referred healthy adults (n = 6203), predominately Caucasian (understood to be white) (99.8%), 
aged between 18 and 64 years (mean 35 + 13 years) of both genders (TIV group: female 55.3%, placebo 
group: female 54.2%) and with no history of influenza vaccination within the last 3 influenza seasons. 
A subset of participants who were randomly selected for vaccine safety and reactogenicity were given 
a calibrated thermometer and a diary card to record symptoms. The method of selection of this subset 
was not explained. Use of antimicrobial/influenza antiviral therapy seemed to be allowed but was not 
quantified."
N,Self-reported behaviours
N,"Self-reported food and beverage intake data: Participants in the IGs received detailed instruction, training and feedback on what to buy and what not to buy with the debit cards they received as part of the intervention, i.e. they were clearly aware of the fact that they should consume less SSB, and this might have increased social desirability bias in the IG, leading to under-reporting of SSB intake. Quote: ""In this study blinding was impossible, however participants are most likely to have been unaware of the other arms. We do not believe that knowledge of the allocated intervention would have introduced bias"""
P,"Serially numbered bottles that contained mixtures that were identical in colour, consistency, and taste, ensuring adequate blinding An independent pharmaceutical chemist ensured adequate blinding of the primary investigators"
P,"Sham 1 - Streitberger needle: ""The format was exactly the same as those for real acupuncture (RA), but using Streitberger needle (SN) nonpenetrating needles instead of RA needles. These work rather like a stage dagger, have been validated, and patients cannot distinguish them from RA needles."" Sham 2 - Mock electrical stimulation: ""An electroacupuncture stimulator was used (NOMA Ltd., Southampton, UK) to provide mock transcutaneous electrical stimulation to acupoints via electrodes fixed to the surface of the patient’s skin. The cables were disconnected inside the output plug. All aspects of the intervention were exactly the same as with RA and SN, including time of treatment and checking on patients at regular intervals. This control has previously been well validated."" “A high percentage of patients believed that their treatment had been real; 96% (RA), 93% (SN), and 75% (mock electrical stimulation), which suggests that blinding was successful. These differences between treatments were significant (X2 = 15.486, P = .001).” (page 457, section 3.4, Blinding) [For hip OA participants, the percentage of participants who believed that their treatment had been real were 93.3% (RA), 85.7% (SN), and 65.5% (mock electrical stimulation).] A statistical test was conducted and showed that there were no significant difference between RA and SN (P = 0.35), but a significant difference between RA and MES (P = 0.01). The percentage of participants who believed that their treatment had been real was similar between real acupuncture and Streitberger needle, but significantly different between real acupuncture and mock electrical stimulation, which suggested that the blinding between RA and SN was successful, but unclear between RA and SN."
N,Sham acupoint injection not used.
N,Sham electroacupuncture not used
N,Sham electroacupuncture not used.
P,Sham or inactive probe
N,Significant difference in intervention (medication) and control (emergency delivery) precludes blinding
Q,Single
P,Single
Q,"Single (assessor) – ""bias in the evaluation of treatment was avoided by keeping the research workers blind"" (p20). No details of participant blinding.Quote: ""the research workers evaluating the effects of the drugs were kept ""blind"" as to the medication each patient received"" (p18)."
Q,Single blind
N,Single blind
P,Single blind (uninvolved researcher responsible for randomisation); rater remained blind until final assessment.
Q,Single blind study - assessment was conducted by physicians who were unaware of treatment condition
Q,"Single blind, but whether the blindness was performed well was unclear."
N,"Single blind: ""observer blinded design."""
N,"Single blinded. ""The patients were blinded but the operators were aware of the content of the solution."""
P,Single blinding (participants were blinded by covering the points with flexible dressing)
Q,Single-blind – however the author did not state who had been blinded.
Q,Single-blind (unspecified)
Q,Single-blind study - assessment was conducted by physicians who were unaware of treatment condition
P,Single-blind study design
P,Single-blind study design
N,Single-blind study.
N,Single-blind trial
N,Single-blinded - outcome assessor blinded
N,Single-blinded - women were blinded to the assignment because they were not told how many injections each group would be receiving
Q,"Single-blinded (investigator-blinded), no further details. Whether blinding was successful was not examined."
Q,Single-blinding
Q,"Single, but not tested"
P,SLP could not be blinded to type of intervention
Q,Some of the personnel were blinded (pre-ET US examination); no information on blinding of either participants or outcome assessor and non-binding of outcome assessor could influence some of the outcome measures
N,StaB encouraged not to tell women allocation. Likely that this was broken
Q,Staff became aware of which treatment a participant was receiving based on the weight. Parents remained blinded
N,StaG administering the medication were not blind to the intervention.
P,Stated as “double blind”
Q,Stated double blind but no details.
Q,Stated that contents of envelopes were known only to medical staG who were not involved with the trial. Not reported whether the outcome assessor was blinded; however non-blinding was likely to influence some of the outcome measures
P,"Stated to be doubleblind. ""Placebo and both melatonin preparations were supplied by Genzyme Limited (Boston, Mass) in identical capsules."""
Q,"States ""in the double-blind mode"" - no additional details"
Q,"States ""the co-trimoxazole and placebo were supplied in ampoules containing 3 mls fluid...the placebo ampoule contained saline solution""; no information on outcome assessor"
Q,"States ""the placebo was a...material...with the identical appearance of the active drug""; no information on outcome assessor"
P,"States ""vial and colour of the solution being indistinguishable...the observer was unaware of the antibiotics used..."""
Q,"States as blinded for participants, but not clear if blinded for practitioners; no information on outcome assessor"
Q,States design was double blind. No other information given. No test for blinding.
Q,States it is a double-blind comparative trial. No other information given.
Q,States it is double blind study. No other information given.
Q,"States that ""a double-blind clinical evaluation was performed."" No information on outcome assessor reported"
Q,"States that ""ampoules of apparently identical fluid..."" were administered; no additional details on outcome assessor were reported"
P,"States that ""participants, their physicians and all investigators were blind to the allocation throughout the study"""
P,"States that ""patients and investigators were blind to the allocation throughout the study"""
P,"States that ""the code identifying placebo or active drug was broken only after the patient had been discharged and the clinical summary sheets...completed"""
Q,"States that ""the placebo group received the placebo with the saline in the same manner""; no details reported on outcome assessor or evaluation of participants"
P,"States that ""the study was so designed that the medical and nursing personnel would not be aware of the group allocation of the patients studied"""
P,"States that ""the study was so designed that the medical and nursing personnel would not be aware of the group allocation of the patients studied"""
Q,States that conduct of study was as described in Mathews 1977 (see above)
Q,States that placebo tablets were the same as FlexibleMIB to maintain masking but paper does not state who was blinded. Blinding was unmasked at the end of the treatment phase and women in the placebo group changed to FlexibleMIB in the extension phase.
N,States that study was unblinded; the investigators presented the intervention to the participants
P,"Study authors reported ""All study site personnel and the participants were blinded as to the participant’s treatment group (active or placebo)..."", ""Applicators containing E2 or placebo were identical in appearance..."""
N,"Study authors stated, ""care providers were not blinded to an infant's protocol""."
Q,"Study described as ""double blind"" with identically appearing capsules, although no description is given as to how blinding was achieved. Different sideeffect profiles of the two medications could have lead to unblinding"
Q,"Study described as double blind with identically appearing capsules. Different medications had different side-effect profiles and some overlap in side-effectprofiles for some medications (i.e. weight gain and sedation). Unclear if this 
could have favoured one or more medications over others."
Q,Study did not address this outcome.
Q,Study did not address this outcome.
N,Study does not involve any blinding
N,Study does not involve any blinding.
N,Study does not involve any blinding.
P,Study drug administrator was the only person to contact IVRS to receive medication number and was not allowed to communicate patient-related information to study site personal or to perform any efficacy and safety assessment. Patient and staC performing study-related procedures were to be precluded from seeing the contents of syringe or observing the injection.
P,Study investigators were blinded to computer algorithm group A vs group B allocation; statisticians were blinded to allocation.
P,Study investigators who assessed cause of death and pathologists were unaware of group allocation
P,Study investigators who assessed cause of death and pathologists were unaware of group allocation
N,"Study is described as non-blinded in the title, however in the discussion comments that ""the main limitation of our study was that it was not double-blinded, as we were unable to prepare a placebo with identical appearance and texture to the EMLA gel in our laboratory."" This suggests that the operator would not be blinded, the participant may have been."
Q,Study is double-blinded but who was blinded is not mentioned
Q,Study is double-blinded but who was blinded is not mentioned
N,Study is double-blinded but who was blinded is not mentioned
Q,Study is double-blinded but who was blinded is not mentioned
Q,Study is double-blinded but who was blinded is not mentioned
Q,Study not blinded
P,"study not described as blinded, but clearly designed subject-blinded"
P,"study not described as blinded, but clearly designed subject-blinded"
P,Study participants and healthcare providers were blinded to treatment allocation by the use of masked study drug and identical placebo dispensed by the Duke University Medical Center Investigational Drug Services Pharmacy. Each participant received a vial of 7 unmarked study drug capsules.
N,Study participants and their mothers could not be blinded as they received supplements. Unlcear if personnel were blinded
N,"Study participants were not blinded, but outcome assessors were blinded."
N,"Study participants were not blinded, but outcome assessors were blinded."
Q,Study personnel and participants were blinded to group allocation until the primary outcome assessment was completed. However it is possible that participants may have been aware of the presence of the vaginal pack.
N,Study personnel collecting telephone reactogenicity data were blinded as to which vaccine the subject had received. Only participants who had received 4 previous doses of DTwP were blinded to which vaccine they received for the fiQh dose
N,"Study personnel were aware of allocation - ""Sites were not blind to assignment."" Contact with the author indicated that parent participants completed a consent form which described the activities of their experimental condition, and were therefore unlikely to be blind to allocation. Given the trial outcomes were based on parental report, the review authors judged there was potential for performance bias"
N,Study reported as open label.
P,"Study was described as, ""randomized, doubleblind, placebo-controlled study."""
P,"Study was placebo-controlled. Placebo not described in the report but investigator reported that: ""The placebo was also prepared by the company and tablets resembled the active treatment."""
P,"Study was reported as ""'double-blind, randomized, parallel-group, placebo controlled, multicenter trial"""
P,"Supplements all had the same brick colour and shape. Produced by a local pharmaceutical company (Instituto Quimiotera´pico, SA, Lima, Peru) and distributed in coded blister packages. Tablets distributed monthly during antenatal visits with the recommendation to take 1 tablet every day, between meals, together with an available juice rich in ascorbic acid, lemonade, or water. Neither the health personnel nor the investigators had knowledge of the coding scheme until analyses of these data were largely complete."
Q,Surgeon blinded. Not stated for participants
Q,Surgeon could not be blinded.
Q,Surgeon not blinded but would not have affected the result.
P,Surgeon was blinded during repeat caesarean section
N,"Surgeons could not be blinded to treatment, and participants were informed of the treatment received"
Q,Surgeons could not be masked but unlikely to affect the outcome as in most surgical procedures.
P,"The 3 honeys and the placebo were prepared by someone not involved in the study; interventions were packed in small plastic containers marked A, B, C, and D and distributed to the paediatric community clinics. Silan date extract was used as a placebo because its structure, brown colour, and taste are similar to that of honey. The parents, physicians, and investigators did not know the content of the preparation that was dispensed."
P,"The 3 honeys and the placebo were prepared by someone not involved in the study; interventions were packed in small plastic containers marked A, B, C, and D and distributed to the paediatric community clinics. Silan date extract was used as a placebo because its structure, brown colour, and taste are similar to that of honey. The parents, physicians, and investigators did not know the content of the preparation that was dispensed."
N,"The assessment, brief intervention, and booster intervention were delivered by 4 nurse clinicians employed by the study team; i.e. treatment providers had contact with all participants"
P,"The assessors of qualitative fit testing were blinded to the group (i.e. A, B or C) of the participant tested"
P,"The attending surgeon, assistants and patients were unaware of the content of the solution, which had been prepared by an operating room nurse"
Q,The authors did not clearly state whether blinding was used or not
Q,The authors did not mention whether the blinding method was used or not
N,The authors did not report whether blinding was achieved; blinding for clinical outcome assessment was highly unlikely because the antiseptic solutions used differed in appearance.
P,"The authors stated that ""participants were blinded to the study condition."" There was no information on blinding of personnel; however it seems unlikely that they could be blinded from the knowledge of which intervention was being implemented on a given evening"
N,The authors stated that it was an “open trial”
P,"The authors stated that participants were blinded to the study purpose. It is not stated whether the personnel would have known the group to which participants were randomised, but it would seem likely as they would see the menu given to each participant and so would be aware of how these varied"
P,"The authors stated that the diners were unaware their dining choices had been recorded, however, personnel working in the restaurant would know which section of the restaurant the diners were randomised to"
P,"The authors stated that the restaurant patrons were unaware of the study, and that waiting staff were instructed to refrain from telling diners about the study. Personnel working in the restaurant would know what section of the restaurant the diners were randomised to"
N,The authors were not blinded to the allocated interventions
N,The authors were not blinded to the allocated interventions
N,The authors were not blinded to the allocated interventions
Q,The blinding procedure for the study participants and key study personnel was not described.
N,The control group receive no treatment rather than an identical placebo
Q,"The data used were not collected for the present study, but as part of a general repeat cross-sectional population health monitoring survey. While there is no indication that intervention and control districts were differently affected by sampling errors at baseline and at follow-up, it is unclear to what extent the data are representative of the districts included in the IG and CG. Quote: ""Note that the data are an unbalanced panel because an individual school’s data may be redacted or missing, and that the CHKS is administered to a changing sample of schools"""
Q,"The data used were not collected for the present study, but as part of a general repeat cross-sectional population health monitoring survey. While there is no indication that intervention and control districts were differently affected by sampling errors at baseline and at follow-up, it is unclear to what extent the data are representative of the districts included in the IG and CG. Quote: ""Note that the data are an unbalanced panel because an individual school’s data may be redacted or missing, and that the CHKS is administered to a changing sample of schools"""
P,The duloxetine and placebo capsules were identical in appearance to maintain the blinding. Participants and investigators were kept blinded to the rescue criteria and dose increase; site personnel entered the major depressive disorder status at baseline and the CGI-I for Depression scores through IVRS at every visit
P,"The E2 patches were manufactured in a similar way, were without enhancers or other excipients, had the same composition of adhesive and were put in identical sachets to assure blindness. Placebo: transdermal patch identical to the previous ones but without E2"""
P,the endoscopists were blinded to the treatment type and any clinical information related to the patients
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention is unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
Q,The fact that children with ASD participating in the study were not blinded was considered unlikely to introduce bias The possible risk of bias introduced by therapists administering the intervention was unknown
P,The hysteroscopist and woman were blinded
P,The independent investigators who assessed outcomes were blinded to group allocation
N,"The intervention required active involvement of the patient and case managers, so blinding was not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
N,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible"
Q,"The intervention required active involvement of the patient and healthcare professionals, so blinding not possible. However, 'Therapists were aware of the differences in the instructional sets for groups but were not informed of the experimental hypotheses' (p.310)"
N,"The intervention required active involvement of the patient and research assistant, so blinding not possible"
N,"The intervention was automated by a Portable Voice Organizer, but the participants themselves were aware of which goals were randomised to each condition, and therefore were not blinded"
N,"The intervention was automated by an online texting service, but the participants themselves were aware of which goals were randomised to each condition, and therefore were not blinded"
N,The intervention was not feasible to be blinded
N,The intervention was not feasible to be blinded
N,The intervention was not feasible to be blinded
N,The intervention was not feasible to be blinded
N,"The investigators assessing outcomes and statistician were blinded to the treatment assignment. Placebo was not used, so women and clinician who performed the intervention knew pre-medicated women"
P,The investigators were unaware of the trial allocation during the assessment of death certificates
P,"The likelihood of performance bias in relation to vegetable consumption is low, given the children’s age"
N,The methodology makes no reference to either single or double blinding. The therapeutic teams as well as participants were apparently aware of what treatment group had been assigned.
P,"The outcome (mean energy content of the entrées purchased) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,"The outcome (mean kcal per transaction) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,"The outcome (mean total kcal purchased) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,"The outcome (probability of purchasing low energy items from each of three food categories) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,"The outcome (sales performance of different categories of labelled food) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,"The outcome (total energy and fat selected by families) was objectively obtained from electronic data, so that blinding of outcome assessment was not applicable in this study"
P,The outcome is objective consumption of fruit & veg which is unlikely to be influenced by lack of participant & personnel blinding
N,"The outcome of interest to us (SSB intake) was self-reported only, and the students' responses to the questionnaire are likely to have been influenced by the student's knowledge that they were part of the study, in particular due to the fact that an intensive behavioural co-intervention was performed"
N,"The participants were aware of whether or not they were adding vegetable puree to milk and rice cereal No blinding, and the outcome is likely to be influenced by lack of blinding"
P,"The participants were blinded as to the randomization status, the waiting list control group necessarily knew their randomization status. Both TA and SA groups were required to wear eye covers throughout the treatment The treating acupuncturists were unblinded, to know whether to deliver TA or SA Comments: nothing mentioned concerning the blinding of the outcome assessors"
P,The participants were naive to rTMS and both participants and rTMS treating physician were blinded to the stimulation condition
P,The participants were told that the purpose of the study was to examine tasteperceptions in snack foods. Personnel are likely to have been aware of the different labels and which participants saw which labels
Q,"The participants were told that the purpose of the study was to examine the psychological responses and rehabilitation adherence, but were blinded to the experimental manipulation of goal setting variables. The physiotherapists providing the physical intervention were blinded to the group that patients were assigned. The sports psychologist providing the goal setting could not be blinded to group allocation because their active involvement in the delivery of the intervention was required"
N,The patients and treating physicians were not blinded to the treatment arm.
N,"The patients are blinded to a certain extent because they are unaware of the exact content of both treatments; these patients may also be termed naive to the content of the treatment not received' (p.314). However, the treating physiotherapists could not be blinded to group allocation and the intervention itself required active involvement of the patient and physiotherapists, so full blinding was not possible"
Q,"The people delivering the exercises were blinded to group allocation. However, it was not feasible to blind the person involved in delivering the goal setting, and the action and coping planning, nor would it have been possible to blind the participants as they needed to be actively involved in the intervention"
P,"The placebo and active medication were packaged identically by the hospital pharmacy department, which dispensed treatments according to the random-numbers table."
Q,"The primary investigators, attending physicians, and the participants were masked to treatment. However, Nurses dispensing the medication were able to observe the difference in the shape of the pills but were not informed which pills corresponded to which medication."
P,"The procedures of this clinical trial are presented, and patients and investigators were blinded to the treatments."
P,The purpose of the study in investigating nutritional labelling was concealed from participants with a cover story. The different interventions were hidden from participants as the study took place in partitioned spaces. It is not clear if personnel were blinded
N,The self-completed questionnaire introduced a possible bias
Q,The study did not address this outcome.
Q,The study did not address this outcome.
Q,"The study did not address this outcome. For participants, blinding was not possible because of subjective outcomes. Quote: ""Participants completed the Beck Depression Inventory..."""
Q,"The study did not address this outcome. Quote: “Participants in both the treatment and the control groups of the study completed the Beck Depression Inventory."""
