class,text
Q,Quote from publication: 'We randomly divided patients into 2 groups'. Process of randomisation not described.
Q,"Quote from publication: ""Children were randomly divided into two groups"". Not specified."
Q,"Quote from publication: ""Patients were randomised into three groups...."" Not described."
P,"Quote from publication: ""Preschool children were randomised into MPCNL and standard PCNL groups by generation of a random number table""."
Q,"Quote from publication: ""The method of randomisation was simple random allocation of the children into the study groups."" No other description of randomisation."
P,"Quote from publication: ""Treatment was assigned on a randomised basis using the closed envelope randomisation method into two equal groups...""."
P,"Quote from publication: “A computergenerated variable block schedule was used for randomisation” (Lee 2011, p. 144)"
P,"Quote from publication: “Computer-generated random numbers were used to assign the type of surgery” (Kehagias 2011, p. 1651)"
Q,Quote from publication: “patients ... wererandomized by closed envelope technique”Comment: unclear if there was a randomcomponent to the sequence generation
P,Quote from publication: “Patients were assigned to either LSG or LRYGB using a computer based randomization with sealed envelopes”
P,Quote from publication: “Randomisation using online randomisation software” Comment: URL provided
P,Quote from publication: “sequence of treatment allocation was generated in the randomisation module of the True Epistat statistical software”
Q,Quote from publication: “simple randomisation was used to assign patients to treatment groups” Comment: no further details reported
Q,Quote from publication: ”they were randomly assigned to laparoscopic gastric bypass or laparoscopic gastric banding by use of sealed envelopes with a block of 3 groups to allow for even recruitment“ Comment: method of sequence generation not reported
P,"Quote from the publication: ""Allocation was performed by an independent statistician using computer generated randomization of numbers performed in blocks of 500.""Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""An independent statistician at Hoffmann-La Roche, who had no other connection to the study, provided a computer-generated randomisation list to the researchers Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""Eligible women were randomly assigned in a double-blind fashion to receive supplements or placebo (provided by GlaxoSmithKline) in equal proportions with use of a permuted-block algorithm stratified according to clinical canter and age."" Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""Participants were allocated to treatment via permutated block randomization conducted at http://www.randomization.com."""
P,"Quote from the publication: ""Participants were assigned using computer-generated randomisation to receive either vitamin D3 or placebo."""
P,"Quote from the publication: ""Randomization was centralized, computer generated, stratified by canter, and minimized by age (under 80 yr or 80 yr and over), gender, time since fracture (previous 3 months or longer), and type of enrolling fracture (proximal femur, distal forearm, clinical vertebral, and other)."" Comment: sequence generation was achieved using computer random number generation"
P,"Quote from the publication: ""Randomization was computer generated. Research nurses assigned participants to one of three intervention groups using an automated telephone service (Health Services Research Unit, University of Aberdeen, UK).""Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""Randomization was done in blocks of six, to minimize any seasonal influence between the treatment groups."" Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""Stratified randomization was performed using a minimization algorithm, administered by the Robertson Centre for Biostatistics (Glasgow Clinical Trials Unit, University of Glasgow, United Kingdom) using a telephone-based system to conceal study allocation from investigators and participants.""Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""The randomisation was conducted by our computer associate who did this by computer.""Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""The randomization procedure used a random number generator with a block size of 10 to assign participants to ergocalciferol or placebo in a ratio of 1:1, thus ensuring equal recruitment to the 2 groups during the various seasons.""Comment: sequence generation was achieved using computer random number generation"
P,"Quote from the publication: ""The study assigned subjects to treatment groups using simple randomization stratified on hysterectomy status.""Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""The study statistician generated the randomization sequence with the use of a computer-generated permuted blocks (n = 5) randomization scheme, and the study nurses enrolled the subjects and assigned them to groups."" Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""The study used a computer generated randomization sequence with a block size of 10 to assign participants to either cholecalciferol therapy or placebo in a ratio of 1:1."" Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""The women were randomized to the four different groups through use of a computer program."" Comment: sequence generation was achieved using computer random number generation."
P,"Quote from the publication: ""Within each stratum, participants were randomised to either the milk supplementation or control group from computer generated random number lists."" Comment: sequence generation was achieved using a computer-generated random number list."
P,"Quote from the published protocol: ""We use specialized software to generate a stratified random sequence of assignments"""
Q,Quote: ''double-blind randomized study'' no further details given
P,Quote: ''Eligible patients were randomized to receive Org 26576 or placebo via a centrally-generated randomization list''
P,Quote: ''Participants were randomly assigned (by computer-generated random number sequence)''
P,Quote: ''Participants...were randomized...using a block randomization design by the University of Massachusetts Medical School Investigational Pharmacy.A printed list computer generated from the Website www.randomization.com was used''
Q,"Quote: ''Patients in Part II were randomized to receive Org 26576 100 mg BID, Org 26576 400 mg BID, or placebo in a 1:1:1 ratio''"
P,Quote: ''Patients were assigned to receive the two infusions via a random numbers chart''
Q,Quote: ''patients were divided into two treatment groups on a random basis''Comments: method not described
Q,Quote: ''patients were randomised in a 1:1:1 ratio'' no further details given
P,Quote: ''patients were randomized...based on a table of random numbers...''
P,Quote: ''Patients were randomly assigned in blocks of six subjects to receive citalopram or sarcosine in a 1:1 ratio''
P,Quote: ''Patients were randomly assigned to the order in which they received the 2 infusions via a random-numbers chart''
P,Quote: ''randomly allocated using a block size of four''
P,Quote: ''Randomly assigned on a 2:1 ratio''
Q,Quote: ''Randomly assigned'' no further information given
P,Quote: ''Selected patients were randomized into two groups: Intervention and placebo groups using permuted block design sampling with size of two for each block. Two consecutive patients were randomly allocated to the treatment and control groups in each step till to complete the sample size''
P,Quote: ''Subjects were randomized by a flip of a coin (Armitage 1982)''
Q,"Quote: ''subjects were randomly allocated, without blocking, stratification or other restrictions'' no further details given"
P,Quote: ''The order of treatment periods was randomly assigned by the research pharmacy using permuted blocks of size four''
P,Quote: ''The study design was a two by two factorial design. The subjects were randomly assigned using a balanced blocked randomization table''
P,"Quote: ’Practices were randomised by a statistician using block randomisation with random block sizes and stratification by practice list size, antibiotic prescribing rate for 2005, and country.’ Comment: The randomisation technique was adequate and well described. The study statistician created the randomisation table using random permuted block sizes. Groups were comparable at baseline Quote: ’Participating clinicians were asked to recruit sequential eligible children (6 months to 14 years) consulting with an upper respiratory tract infection (cough, cold, sore throat, earache for seven days or less) and their parents.’ Comment: Individual children could not be randomised as GPs cannot go from a trained to untrained state. The authors noted the potential bias in cluster randomisation and put measures in place to identify any selection bias: they requested GPs to record non-identifiable data for eligible patients not recruited. They did not identify any important differences between those recruited and those not recruited. There was also similar recruitment rates between written information and usual care groups"
N,"Quote: ’The physicians in the four groups were randomised.’ Comment: Participants were randomised, however it is not clear how selected participants were randomised Further, there were differences between groups at baseline, implying randomisation attempts were inadequate"
Q,"Quote: ""... were randomly assigned to one of three capsule groups by consecutive random card-3-choice, allocation sequence"""
P,"Quote: ""...., were randomly divided into two groups....."""
P,"Quote: ""…..randomised to application of 40 ml of bone marrow concentrate via the local IM route (n = 21) or via selective IA infusion (n = 20)"""
Q,"Quote: ""...100 were randomly assigned by the admissions office to the study cohort""- no further details provided."
Q,"Quote: ""...randomized on ID number into one-half containing fluoride and onehalf containing placebo. The bottle labels did not distinguish between active drug and the placebo"" Comment: the method of randomisation is not described in detail"
P,"Quote: ""203 patients randomised to each arm""Comment: probably generated sequence randomly"
P,"Quote: ""2x2 factorial trial design."" ""Randomisation by minimisation to achieve balance (1:1:1:1 allocation), according to the following prognostic factors: reported paracetamol dose (<16g or ≥16g); risk factors for paracetamol – induced hepatic toxic effects, and time to presentation."""
P,"Quote: ""a computer-derived randomised treatment schedule was used; within the each stratum, the randomised schedule was balanced in blocks of 2 and 4."""
P,"Quote: ""A computer-generated randomisation list with permuted blocks within strata (17) was devised which stratified by length of time since diagnosis (less than or beyond than 5 yr) as well as rheumatoid factor serology (positive or negative)."""
P,"Quote: ""A permuted blocks allocation scheme was used to perform this random allocation"""
P,"Quote: ""A random block design was implemented using the AREDS2 Advantage Electronic Data Capture system (AdvantageEDC SM ) by the AREDS2 Co-ordinating Center (The EMMES Corporation, Rockville, Maryland) and stratified by clinical center and AMD status (large drusen both eyes or large drusen in one eye and advanced AMD in the fellow eye) to assure approximate balance across centers over time."""
P,"Quote: ""A randomization code was generated by the sample manufacturer. Treatment numbers were allocated in ascending order using the next available consecutive number and capsules distributed accordingly."" Judgement comment: Unclear how code was generated, but we have assumed it was unpredictable."
P,"Quote: ""A separate randomization sequence was computer generated at the central coordinating centre and provided for each local treatment centre"""
Q,"Quote: ""A total of 28 subjects were randomised 1:1:1…"" Comments: the method of sequence generation was not explicitly stated."
P,"Quote: ""A total of 642 women were randomly assigned to one of 4 conditions by using a computer-generated block-randomization sequence produced and implemented by an independent statistician that involved blocks of 4 and 8 in varying combinations stratified by supermarket catchment area"""
P,"Quote: ""A total of 80 subjects (40 per group) volunteered for the study and were randomised using a 50% likelihood scheme."""
P,"Quote: ""A total of fourteen participants with ARM were randomly allocated, using Microsoft Excel random number generator, to either receive a lutein-based oral supplement (treated group) or no supplement (non-treated group) at visit one."""
Q,"Quote: ""After the screening for eligibility and registration in the study, patients were randomly assigned to receive 5 mg/day of oral olanzapine (OL group) or placebo (control group) daily from the day before the start of chemotherapy (Day 0) to Day 5."" Comment: method of randomisation not described"
P,"Quote: ""All eligible participants were randomised... using a random digits ta-ble."" Liu 2015"
P,"Quote: ""All patients eligible for the study were randomized to either the olanzapine treatment regimen or the metoclopramide treatment regimen according to a computer-generated random assignment schedule created by a statistician not involved with the study."""
Q,"Quote: ""allocated in two groups randomly.""Comment: randomisation sequence generation not recorded."
P,"Quote: ""At the start of the study, randomization was then accomplished by asking study subjects to draw an envelope. In each envelope there was a small piece of paper with the typed letter A or B. Subjects who drew an A were randomised to the PA [placebo acupuncture] group; subjects who drew B were randomised to RA [real acupuncture] group"""
Q,"Quote: ""Both the capsule for the placebo group (starch) and the capsule for the antioxidant group (Ocuguard) were formulated by Twin Laboratores Inc., Ronkonkoma, NY. An intermediary company, Eye Communications, Inc., Upland, CA. was responsible for assigning and maintaining the identity of codes, labelling and distribution of masked bottles of capsules to each DVA Medical Centre pharmacy service"" Quote: ""Group one and group two patients were randomised between capsule number 1601 (starch placebo) and capsule number 1602 (Ocuguard) at each center by the optometrist co-investigator. Neither the optometrist nor the registered dietitian co-investigators nor the veteran subject knew the identify of the capsules."""
P,"Quote: ""Computer-generated blocked randomization was used, with stratification by ethnicity (...) and household income pretax"""
P,"Quote: ""Conditions were applied in random order"" (p480) All participants received all conditions. We assessed randomisation bias to be low for this reason"
P,"Quote: ""Consecutive patients were randomly assigned in blocks of 4, using a random numbers table, to 1 of 3 exercise groups or a control group"""
P,"Quote: ""Each participant enrolled in the CARMA Study is allocated a unique number, which determines treatment allocation according to the computerized randomization database."" Quote: ""A block randomization design was used with stratification by center and by group status, and separate block randomised lists were provided to each site."""
Q,"Quote: ""Eligible and consented patients were randomized (one to one) tothe RMG [risk-model group) group or to the PC [physician's choice) controlgroup...""Comment: method of randomisation was not described"
P,"Quote: ""Eligible consenting patients were randomly assigned to treatment groups by the MRC Clinical Trials Unit by a minimisation procedure, with stratification for surgeon, distance of distal tumour extent from the anal verge, and WHO performance status."""
P,"Quote: ""Eligible participants were randomly assigned as cohorts after baseline measures by using a computer-generated random-numbers method by the project coordinator"""
Q,"Quote: ""eligible patients were randomly assigned""Comment: There was insufficient information about the sequence generationprocess to permit judgment"
Q,"Quote: ""Eligible patients will be randomized to receive different antiemetic regimens."" Comment: states that study is randomised by no information on the clinical trials website of methods for generation of randomisation sequence used. In addition, the results are reported separating out those who had HEC and MEC. However, it is not clear if these groups were stratified at randomisation or if they represent a post-hoc subgroup"
N,"Quote: ""immediately on admission, patients were allocated at random... allocation was done the moment the patients were admitted to avoid any possibility of bias..."". These were the only references to randomisation in the methodology. There is no reference to any process of random sequence generation."
Q,"Quote: ""in a randomized order""Comment: other studies funded by GlaxoSmithKline reported acceptable se-quence generation (e.g. Winner 2007)"
P,"Quote: ""In order to balance the number of placebo and active treatments among the acupuncturists, we created a separate randomization table for each acupuncturist by generating a random string of permutations of two elements (blocked randomization)"""
P,"Quote: ""Investigator (or subinvestigator) completed the registration form and sent it to the randomization center by facsimile. The randomization center . . . assigned a randomization number to the patient."""
P,"Quote: ""local site study physician or study coordinator did the randomisation using an interactive web-based system, with stratification according to the qualifying diagnosis (deep-vein thrombosis or pulmonary embolism), presence or absence of temporary risk factors, and the dose of edoxaban."""
P,"Quote: ""Next, we randomly assigned the schools in each pair to the control or intervention group by flipping a coin"""
Q,"Quote: ""numbers allocated sequentially as patients entered the study"""
P,"Quote: ""once consent was obtained, a patient was assigned the next available number from a list derived from a table of random numbers at the beginning of the study"" Comment: random sequence generation was probably performed"
P,"Quote: ""One of the schools in the school pair was then allocated to either the intervention or control condition by the flip of a coin"""
P,"Quote: ""Participants were randomized to medical or sham acupuncture using a stratified randomization schedule. Stratification was done using menopausal status to ensure equal distribution of peri- and postmenopausal women among the two groups. A blocked size of four was used"""
P,"Quote: ""Participants were then randomly allocated to treatment group. This random allocation was performed by using a “permuted blocks” allocation scheme."""
Q,"Quote: ""Patients eligible for the study were consecutively randomised...""Comment: no randomisation method stated"
Q,"Quote: ""Patients randomized""Comment: There was insufficient information about the sequence generationprocess to permit judgment"
P,"Quote: ""patients were allocated at random on third day to receive a LMWH or an OA [oral anticoagulant]."" Comment: probably generated sequence randomly"
Q,"Quote: ""patients were allocated at random to treatment with cysteamine or dimercaprol."" Sequence generation not mentioned."
P,"Quote: ""Patients were assigned pseudo-randomly"" (p1340). We determined through correspondence with author that participants were assigned to groups in blocks using alternate assignment (20 to MST, followed by 20 to control, followed by 12 to MST, followed by 10 to control)"
Q,"Quote: ""Patients were assigned randomly"" There was insufficient information about the sequence generation process"
P,"Quote: ""Patients were assigned to a study group with the use of the Pocock and Simon dynamic randomization procedure, which balances the marginal distributions of the stratification factors between study groups. The stratification factors were sex, chemotherapy regimen (cisplatin-containing regimen vs. anthracycline plus cyclophosphamide), and the specific 5-HT3–receptor antagonist used (palonosetron, ondansetron, or granisetron)."""
Q,"Quote: ""Patients were randomised into four groups using sequential allocation according to sex, age, duration of the disease, and/or previous hand surgery""; no method described"
Q,"Quote: ""patients were randomised on admission to the liver failure unit by opening one of 50 identical sealed envelopes containing an allocation."" No mention of sequence generation."
P,"Quote: ""patients were randomised to either LMWH group SQ [subcutaneous] or LMWH followed by acenocoumarol"" Comment: probably generated sequence randomly"
Q,"Quote: ""Patients were randomised using a dynamic allocation approach"" - no details of sequence generation"
P,"Quote: ""Patients were randomized after successful screening using a computer-generated, parallel-group design, 1:1:1:1 ratio (block size of 8)"""
P,"Quote: ""Patients were randomized by computer-generated simple randomization."" Comment: from personal communication with AS. Adequate sequence generation"
P,"Quote: ""Patients were randomized by permuted blocks"""
P,"Quote: ""Patients were randomized by permuted blocks"""
P,"Quote: ""Patients were randomized into two groups before entering the treatment cycle according to a computer-generated list by using opaque sealed envelopes."""
Q,"Quote: ""Patients were randomized, using a sealed envelope technique, to receive either TA or SA"" Comment: does not mention the randomization method"
Q,"Quote: ""Patients were randomized""Comment: There was insufficient information about the sequence generationprocess to permit judgment"
Q,"Quote: ""patients were randomized""There was insufficient information about the sequence generation process"
Q,"Quote: ""Patients were randomized""There was insufficient information about the sequence generation process"
Q,"Quote: ""patients were randomly allocated into one of four treatment groups.""Not documented how randomisation sequence was generated."
P,"Quote: ""patients were randomly allocated""Comment: probably generated sequence randomly"
Q,"Quote: ""Patients were randomly assigned strictly sequentially"""
Q,"Quote: ""Patients were randomly assigned"""
P,"Quote: ""patients were randomly assigned""Quote: ""a permuted block randomization list"""
P,"Quote: ""Patients were randomly assigned""Quote: ""block randomisation, with block size of 15""; ""The allocation sequencewas computer-generated"""
P,"Quote: ""patients were randomly assigned""Quote: ""randomisation was done with minimisation techniques; the sequencewas generated by computer"""
P,"Quote: ""Patients were randomly assigned""Quote: ""The random-allocation list was computer generated"""
P,"Quote: ""Patients were randomly assigned""Quote: ""The random-allocation list was computer generated"""
Q,"Quote: ""patients were randomly assigned""There was insufficient information about the sequence generation process"
P,"Quote: ""Patients were randomly divided into 2 groups using a table of random numbers"""
P,"Quote: ""Random allocation software V1.0 (Department of Anaesthesia, Isfanhan University of Medical Science) was used to randomise patients into two groups. A block size of 4 was used"""
P,"Quote: ""Random assignment of participants was accomplished using a secure, password-protected, institutional computer system that stratified by using permuted blocks of random length"""
P,"Quote: ""Randomisation was assigned by one staff midwife using computervoice response system. Randomisation was through an algorithm generatedby a data manager. Ratio of 1:1."""
P,"Quote: ""Randomisation was done separately for participants with deep-vein thrombosis and pulmonary embolism (with or without deep-vein thrombosis), with a computerised voice-response system, and was stratified according to country and the intended treatment duration (3, 6, or 12 months), as decided locally before randomisation."""
P,"Quote: ""randomised outpatient trial""Comment: probably generated sequence randomly"
P,"Quote: ""Randomization and data collection were performed using a central computer."" Judgement comment: randomisation performed by central computer."
P,"Quote: ""Randomization was based on a computer algorithm . . ."""
P,"Quote: ""Randomization was computer generated and performed by the central oncology pharmacy."" Comment: good description of how the randomisation sequence was generated"
P,"Quote: ""Randomization was done in the hospital pharmacy"""
P,"Quote: ""Randomization was performed by the study coordinator using a computerized list with an assignment ratio of 2:2:1 (Moxa 1/Moxa 2/control)”"
P,"Quote: ""Randomization was performed with the use of an interactive voice-response system."""
P,"Quote: ""Randomization was performed with the use of an interactive Webbased system, with stratification according to whether risk factors for bleeding were present and whether the patient met the criteria to receive a lower dose of edoxaban."""
P,"Quote: ""randomizations was stratified according to the clinical center and centralized at the coordinating and methods center."""
Q,"Quote: ""randomized 1:1:1:1 within 2 age groups"""
Q,"Quote: ""randomized at visit one"".Comment: probably done as with previous studies by sponsor but not report-ed"
P,"Quote: ""randomized in a 1:1:1 ratio (in blocks of six) to one of three treatment groups""; ""computer-generated randomization schedule"" Comment: previous migraine studies by GlaxoSmithKline have documented acceptable sequence generation (e.g. Winner 2000)"
P,"Quote: ""randomized using a remote computer programme"""
Q,"Quote: ""randomly allocated""Comment: method for generating sequence not detailed."
Q,"Quote: ""randomly assigned to either and [sic] RAS training or control group using sealed envelopes”. Method of randomisation was not reported (p682)"
P,"Quote: ""Simple randomization, stratified by clinical center and AMD category, was used to assign treatment. Participants in Categories 2, 3, and 4 were assigned with probability one quarter to each treatment group"" Quote: ""Multiple unique bottle codes were randomly assigned to each of the 4 treatments for Categories 2, 3, and 4, and also to each of the 2 treatments for participants in Category 1. A bottle code corresponding to the assigned treatment was randomly selected for each participant""."
N,"Quote: ""Subjects were enrolled in the study groups by alternating group assignment (i.e. Subject 1 was in the OT group, Subject 2 was in the IM+OT group)"" (p729)"
Q,"Quote: ""Subjects were randomized (1:1:1 ratio) to receive . . ."""
Q,"Quote: ""Subjects were randomized (1:1:1:1)"""
Q,"Quote: ""Subjects were randomly assigned (stratified by gender) to the study medication in a double-blind fashion."""
P,"Quote: ""Subjects were randomly assigned [...] using a computer-generated table of random numbers."""
P,"Quote: ""The 32 patients with lower limb ischaemia were divided into two groups by randomisation"""
N,"Quote: ""The 500 randomization slips (250 with ""15-minute"" and 250 with ""60minute"") were placed in a closed box. When an eligible patient was enrolled, the duty pharmacist allocated the listed treatment to that site and patient, which resulted in unblocked random allocation."""
P,"Quote: ""The adolescents were randomly assigned to the intervention group or control group after baseline assessment by the researcher or a research assistant using a pre-determined computer-generated block randomization list with blocks of 100"""
N,"Quote: ""The authors have started a randomized clinical trial"", ""concomitant patients"" Comment: We contacted the authors of the study by telephone, and they confirmed the randomised design of the study There was no information about the sequence generation process"
P,"Quote: ""The computerized randomization in blocks of eight for the HABITS study occurred at the University of Uppsala"" ""In all, 27 women were randomised to non-hormonal and 18 to hormonal treatment; the groups were uneven because the three centres did not filled each of their block"""
P,"Quote: ""The four bus garages were paired on physical characteristics (urban location and number of employees) and then randomized within pairs to intervention or comparison conditions by the toss of a coin"""
Q,"Quote: ""The order of the study drugs was randomized for every patient."""
Q,"Quote: ""The patients were divided into two groups by random allocation""; however, details regarding randomisation method unclear"
P,"Quote: ""The randomization sequence with stratification by baseline macular pigment optical density (MPOD) was computer generated, using a permuted block design with block size of 8."""
P,"Quote: ""The randomization table was generated by a biostatistician prior to the start of the study. Random assignment was performed by the music therapist after enrolment by the nursing manager, who had no prior knowledge of the ordering of participants."" (p1466)"
Q,"Quote: ""The randomization was done by the acupuncturist. The participant personally drew a sealed envelope from a plastic bag and was randomly allocated to either of the three groups."" No further details reported"
P,"Quote: ""The researchers used a random number generator to randomly assign vending machines into one of eight different conditions"""
P,"Quote: ""The Stata statistical software package was used to randomize participants 1:1 to intervention or control in blocks of 8, to assure that the number of individuals in each arm was roughly equal"""
P,"Quote: ""The study statistician randomly assigned each eligible child to the intervention or control group using a computer-generated set of random numbers. Random assignment was stratified by height-for-age z score"""
Q,"Quote: ""The study will use unrestricted randomization. The statistician will prepare the randomization procedure and provide it to the research pharmacist."" Comment: method of randomization not described clearly"
P,"Quote: ""The women ... were randomised (by a computer-generated program) ..."""
Q,"Quote: ""These 84 patients were equally randomized into intervention group and control group."" Comment: method of randomisation was not described"
P,"Quote: ""This was a double-masked, randomised, placebo-controlled study conducted at a single center. The randomization between zinc and placebo was performed in a ratio 1:1"" Judgement comment: No details provided of method of sequence generation, however, since coding provided by sponsor, this is unlikely to be a source of bias."
P,"Quote: ""tossing a coin method"""
P,"Quote: ""Treatment allocation was balanced at each center in blocks of 4."""
P,"Quote: ""Treatment assignment was generated using a randomisation computer program and a computer file was kept at each clinic with their respective randomisation list. The acupuncturist accessed it from his/her PC and a paper copy of the randomisation assignments was kept at each clinical centre and by the Biostatistics and Data Management group at Wake Forest University for easy access in case of computer malfunction"" (from the author)"
P,"Quote: ""treatment assignment was planned according to a computer-generated randomisation schedule 1:1 in a ratio."""
Q,"Quote: ""Upon determination of subject eligibility and completion of the randomizations visit, site staff telephoned an interactive voice response system and dispensed randomly assigned, age-group stratified treatment."""
Q,"Quote: ""We employed, nevertheless, a balanced block randomisation to facilitate frequent trial monitoring. Patients were admitted to the trial by sealed envelope allocation, based upon random number tables, to one of three treatment groups in Newcastle, or one of two treatment groups in London. These comprised: supportive therapy only (S-Newcastle only), supportive therapy + cysteamine (C) and supportive therapy + methionine (M). In order to avoid age bias, the randomisation also included adjustment for the numbers of underand over-30s in each group."" Comment: 3 different methods for generating random allocation appear to be mentioned (simple randomisation, blocked randomisation, and minimisation)."
P,"Quote: ""We enrolled and randomly assigned...""Quote: ""randomisation was done with minimisation techniques"""
P,"Quote: ""we randomised""Comment: probably generated sequence randomly"
P,"Quote: ""We randomly assigned patients to one of our three treatment groups by means of stratified–blocked randomisation across six (two by three) strata derived from two prognostic criteria: unifocal versus multifocal tumours, and grade 1 versus grade 2 versus grade 3 urothelial carcinoma. This method ensured prognostic parity among our three treatment groups.""Judgement comment: computer-generated sequence."
P,"Quote: ""We used a central telephone randomisation service ..."""
P,"Quote: ""We used a computer generated randomisation scheme with variable block sizes"" (from main study RECOVER-I). ""Patients were randomised by use of an interactive voice response system and a computer-generated randomisation scheme in blocks of 4"" (from main Studi RECOVER-II)."
Q,"Quote: ""were randomized into the study to obtain 800 evaluable patients""Comment: no description of randomization procedures provided"
P,"Quote: ""With the use of blocked random assignment, the study team selected 7500 SNAP households to participate in the HIP (the HIP group). Twelve household-level blocking cells were created by completely cross-classifying eligible SNAP households by geography (3 levels: Springfield, Chicopee/Holyoke, and Hampden County remainder); household size (2 levels: 1-person and $2- person); and sex of household head (2 levels: male-headed and female-headed). With the use of PROC SURVEYSELECT in SAS (version 9.3), the study team selected HIP participants who reflected target totals within each blocking cell via simple random sampling without replacement. The remaining 47,595 eligible SNAP households in Hampden County (the non-HIP group) continued to receive SNAP benefits as usual, without earning the HIP rebate"""
P,"Quote: ""Women fulfilling all selection criteria (n = 240) were randomly assigned to either of the treatment groups through blocked randomization. Assignments to each of the 24 blocks within the groups were made by random numbers generated with Microsoft Office Excel"""
P,Quote: “...randomized using statistical software Medcalc for Windows”
Q,Quote: “...simple randomisation” Comment: There was no further information
Q,"Quote: “[a] total of 195 patients, from 22 centres, were included in the study and were randomised to receive either 250 mg/d of terbinafine (N = 97) or 1000 mg/d of micronized griseofulvin (N = 98).” “Patients’ characteristics were comparable for both treatment groups.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups"
Q,Quote: “[a] total of 61 patients were randomly assigned treatment and entered into the study.” “Patients were similar in gender and age.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups
Q,"Quote: “[a]fter 1-month wash-out period with no topical or systemic treatment the patients were randomised to receive ...” Comment: study stated to be randomised, but method not stated"
Q,"Quote: “[a]ll consenting, consecutive patients were randomly assigned to blocks of 6 to receive terbinafine (continuous) or itraconazole (pulse) therapy.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups"
Q,Quote: “[d]ata from a Canadian study of continuous terbinafine and intermittent itraconazole was compared to an intermittent terbinafine regimen using a similar protocol to the randomised study.” “Patients attending one of two Southwestern Ontario (Canada) dermatology clinics who met the treatment criteria were provided with an intermittent terbinafine regimen (TOT)” Comment: patients not randomised as all patients received the same treatment
Q,"Quote: “[e]ligible patients with onychomycosis due to S. brevicaulis were randomly divided to receive treatment with griseofulvin, ketoconazole, itraconazole, terbinafine and fluconazole”. “At baseline, for the 5 treatment groups, there was no significant difference in the mean age of the patients or mean severity of disease” Comment: no method of random sequence generation stated. Baseline characteristics between groups appear similar from the text, but no tabulated data provided"
Q,"Quote: “[i]n the double-blind study ... on a randomised basis” Comment: study claims to be randomised, but does not state method"
P,Quote: “[p]atients … were randomised (with random tables of Fisher and Yates)” Comment: method of random sequence generation adequate to minimise selection bias
P,Quote: “[p]atients meeting inclusion/exclusion criteria with dermatophyte onychomycosis of the target great toenails were allocated through computer-generated block randomization in blocks of 10 in a ratio of 1:1 to one of the two treatment groups” Comment: robust randomisation likely achieved with the above method
Q,Quote: “[p]atients were randomised” Comment: method of random sequence generation not stated. Baseline characteristics similar for different groups
P,Quote: “[p]atients were randomized according to a computer-generated randomization schedule using a central interactive voice- response system.” Comment: robust random sequence generation method used
Q,Quote: “[p]atients were randomly assigned to one of the two treatment groups.” Comment; method of sequence generation not stated
Q,Quote: “[p]atients were randomly assigned to treatment with either two 100-mg capsules of itraconazole or matching placebo capsules twice daily (i.e. 400 mg daily) .” Comment: method of random sequence generation not stated. Baseline characteristics not different between groups
Q,Quote: “[p]atients were randomly assigned” Comment: method of random sequence generation not stated
Q,"Quote: “[p]atients were randomly divided into three groups to receive active treatment with either terbinafine 250 mg daily for 12 weeks, fluconazole 150 mg once weekly for 12 weeks, or fluconazole 150 mg once weekly for 24 weeks”. “Patients in all three treatment groups were well matched for age, duration of infection and species of dermatophyte.” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups"
Q,Quote: “[p]atients were randomly selected to enter the study and were divided into two groups of 45 patients each.” “Patients were assigned a number according to the order in which they came to the clinic and were randomly included in any of the following groups.” Comment: no evidence provided of any method of random sequence generation
Q,"Quote: “[p]atients, who gave written informed consent to participate, were randomised to 12 weeks’ treatment with itraconazole 200 mg daily or terbinafine 250 mg daily.” Comment: method of sequence generation not stated. Demographics - no significant differences between group"
Q,"Quote: “[r]andomised”, “Patients were assigned to one arm of the study or the other in balanced blocks of 6 at each centre”. “The baseline characteristics of age, race, duration of onychomycosis, causative organism, and percentage of toenail involved were similar, with no statistically significant difference between the 2 treatment groups” Comment: method of random sequence generation not stated. Baseline characteristics similar between treatment groups"
Q,Quote: “[t]he experimental design was open and randomised. Patients were assigned sequentially to treatment.” Comment: unclear if random sequence generation was adequate
Q,Quote: “[t]he patients were assigned a study number in the order of their agreement to take part in the study”. “The study number served for the random assignment of the patients to the three treatment groups (1:1:1 ratio).” Comment: method of random sequence generation not stated
