class,text
,"Quote: “One TE patient died, from status asthaticus, while 3 HT patients died with septicaemia”. Comment: overall the number of drop-outs was < 10%, however, drop-outs were due to death, which is of some concern given that the burns were described as “moderate”."
Q,"Quote: “Patients who withdrew from the bandage trial but continued to receive the randomised dressing continued to be followed up within the dressing trial. Patients continued to be assessed for healing following withdrawal from the trial in order to allow for a true “intention to treat” analysis.” “A total of 159 patients were entered into the trial, of which three did not achieve pre randomisation selection criteria . . . these three were excluded . . . The remainder made up the trial population.” Comment: ITT analysis undertaken"
N,"Quote: “Statistical analysis was carried out on results from patients who completed the trial . . . "" Quote: “Twelve patients were withdrawn before completion, six on the alginate and six on Granuflex . . . ” Comment: the analysis did not include all randomised participants"
N,Quote: “Subjects and blinded raters were not able to accurately guess treatment assignment based on side effects” (pg 159)
N,"Quote: “Table I. No of patients discontinued (before receiving treatment): 2 in terbinafine group, 1 in placebo group.” Comment: number of participants discontinuing in each group is shown; low dropout number. Based on tabulated data, 39 of the 42 randomised participants were included in the analysis. ITT analysis not used"
,Quote: “The analysis was intention to treat”; “We used published score specific guidance for managing missing data and investigated the effects of missing data using multiple imputation analysis.”
P,Quote: “The reasons for discontinuation were comparable between the two treatment groups. The majority of the patients who discontinued had an adverse event requiring' treatment that warranted withdrawal from the study'' Comment: numbers and reasons of discontinuation are stated
N,"Quote: “Three hundred and sixty two (98.4%) participants were followed up at 12 weeks. Six participants were lost to follow up, all in the usual care group. Two participants died (both for reasons unrelated to treatment), three participants moved out of the area (one to Samoa, one to England and one within New Zealand, but could not be traced) and one participant could not be contacted. All participants who withdrew from treatment with honey were followed up at 12 weeks.”. (NB this quote comes from p.90 of Jull's PhD thesis). Comment: The overall loss to follow-up was < 10% and judged to be acceptable."
Q,Quote: “Twelve patients were recruited into and completed this pilot RCT”. Comment: no dropouts and all participants included in final analysis.
N,"Quote: ”[a] total of 1381 subjects were randomised ...“ ”The proportions of subjects (intent to treat population) with complete cure at week 52 were greater in the active treatment groups (22.3% in the itraconazole 200-mg tablet group and 21.7% in the itraconazole 100-mg capsule group) compared with the placebo groups (1.0%) Comment: study states that intent to treat population was used for analysis. Outcome data presented as percentages only, with number of participants per group not stated in the text"
Q,"Quote: ”Only 431 (41.4% of participants were rescreened 2 years after forming the cohort. Students who had moved from a control to an intervention school or vice versa were dropped from the analysis“ (Bush 1989, p472)"
P,"Quote: ”Overall, 78 (32.5%) of 240 patients in the linezolid group and 69 (31. 4%) of 220 in the vancomycin group discontinued treatment. The most common reasons for discontinuation of study medication were as follows: no methicillin-resistant pathogen detected at baseline (13.3% of patients [32/240] in the linezolid group vs 17.3% of patients [38/220] in the vancomycin group) . . .“ Comment: dropouts reported for all MRSA infections, but not clear for SSTIs"
N,"Quote: potential for bias as 42 participants excluded after randomisation. ""223 patients were randomised; of these, 181 patients had evaluable hospital notes and study data."", ""42 patients were excluded because of incomplete medical records"" and ""Further 3 excluded for efficacy as incomplete data."" A large number excluded because of incomplete hospital notes. Comment: analysis not able to be done by intention to treat on all randomised participants and a large number of participants excluded for missing data."
P,Quote:''Details of discontinued patients are presented in Table 1'' Comment: the numbers and reasons for dropouts and withdrawals were balanced and described
Q,"Quote:""Because of the high number of participants who discontinued the study (72%) results of analysis by time point are described on the observed case (OC) basis (except for primary outcome), as the last observation-carried-forward analysis would have included a large amount of data carried forward from patients who discontinued the study."" Due to the high number of participants leaving the study early, the validity is definitely limited."
P,"Quotes: ""The retention rate for study participants was 97% at 1 year and 93% at 2 years (...), with no significant difference between groups in the percentage of participants available at 2 years for assessment of the primary outcome (P=0.29). (...) Missing values for BMI were conservatively imputed by assuming that the participant's BMI z score was unchanged from baseline and calculating BMI at the appropriate later age from national norms. Other methods for treating missing data, including use of the immediately preceding BMI z score, produced similar results"""
P,"Quotes: “[p]atients were eliminated from the study if they did not keep up their appointments, became pregnant during the study, did not show improvement of clinical symptoms or mycosis after 3 months of treatment, or reported side effects. ” “Side effects were recorded and most of the patients who were eliminated from the study were substituted with other patients.” “In subgroup I/U (14 patients) one patient dropped out and in subgroup I/P (12 patients) one patient dropped out and two patients were eliminated; and in subgroup G/Is (13 patients) two patients experienced side effects and in subgroup G/U (14 patients) one patient experienced side effects. In subgroups I/Is and G/P all patients finished treatment.” Comment: participants that did not respond to treatment were replaced. risk of incomplete outcome data given the replacement of participants who were eliminated or dropped out. 7 of an original 90 patients were not included in results"
P,Randomised sedation (582) = outpatient (279) + inpatient (303); only 129 out-patient and 207 inpatient were reviewed.Significant dropout/portions of missing data (42.3%). Details of missing datawere not provided.
Q,Randomly selected a classroom and then 3 children within classroom at centres to observe pre- and post-intervention; it did not need to be the same 3 children observed pre- and post-intervention
P,"Ranges are not included for some data. Two participants in the ranitidine group withdrew, and 1 was lost to follow-up"
P,"Rated a 2 on 'Risk of bias' scale as there was a small amount of missing data with no ITT analysis, unlikely to affect the outcomes"
P,Rated as 2 on 'Risk of bias' scale as there was a small amount of missing data which was unlikely to affect the outcomes
Q,Rated as 2 on 'Risk of bias' scale as there were missing data and a modified ITT analysis was employed
P,Rated as 2 on RoB scale as there was a small amount of missing data which was incorporated into ITT analysis for two outcomes.
N,Rated as 3 on 'Risk of bias' scale as it was clear there were missing data; only 7 participants completed 75% of the intended treatment (> 25% missing) therefore there is a possible influence on the outcome
P,Rated as 3 on 'Risk of bias' scale as some data missing from study and not incorporated in the analysis
Q,Rated as 3 on RoB scale as there was missing data and no methods used in the analysis to account for it.
N,"Rates and reasons for withdrawals were similar across treatment groups; data was analysed using the modified ITTA: ""The primary efficacy analyses at week 12 were done using the modified intent-to-treat (MITT)"""
N,Rates of loss to follow up and withdrawals from the study were unclear
P,"Rates of loss to follow-up (intervention = 15%, control = 17%) and missing/ inconsistent data (intervention = 5%, control = 5%) were similar across groups. No information was provided about reasons for loss to follow-up"
N,"Reason for attrition stated and similar between groups; however, number of missing outcome data differed between groups"
N,"Reason for attrition stated and was similar between the 2 groups, number of missing outcome data fairly balanced between the 2 groups (1 versus 0)"
N,Reason for dropouts reported. Per-protocol analysis.
Q,REASON-Incomplete Outcome Data
N,REASON-Incomplete Outcome Data
Q,Reasons for attrition (34.48%) explained but there is imbalance in numbers and reasons for attrition across intervention groups. There is no information how this was dealt with in the analysis.
Q,Reasons for attrition and exclusions not reported. ITT analyses not performed
P,Reasons for attrition and exclusions not reported. ITT analyses not performed
Q,Reasons for attrition and exclusions not reported. ITT analyses not performed.
N,Reasons for attrition and exclusions not reported. ITT analyses not performed.
N,Reasons for attrition and exclusions not reported. ITT analyses not performed.
Q,"Reasons for attrition and exclusions were reported in detail, although ITT analysis was not performed."
P,Reasons for attrition stated and were found to be different between the 2 groups. Numbers of missing outcome data were not balanced between the groups.
N,Reasons for drop out reported.
Q,Reasons for drop out were given.
,Reasons for drop-out are given.
,Reasons for dropout reported Intention-to-treat analysis - last observation carried forward
,Reasons for dropouts and exclusions reported. Both per-protocol and survival analysis reported.
N,"Reasons for exclusions pre-randomisation given. ""Exclusion of women and men above the age of 65 alone contributed to almost 60% of all reasons for non-eligibility...the reasons for non-inclusion in the other patients were either inability to perform the exercise test or major ECG abnormalities."" ""No patient was lost to follow-up"" but number actually completing interventions not reported. Results for all those randomised, reported for non-fatal events and mortality outcomes"
P,Reasons for leaving early and exclusion reported;early termination dataused in endpoint analysis
P,Reasons for leaving early and withdrawal reported; per-protocol analysis
P,Reasons for leaving early reported Per-protocol analysis (excluded from analysis from time of leaving study)
N,Reasons for leaving early reported; intention-to-treat analysis used
P,"Reasons for leaving the study early were reported for participants who did not complete the study. However, number of participants completing different assessments at the same time point vary and reasons are not given."
P,Reasons for non-response for all assessments are reported.
P,Reasons for withdrawal reported Per-protocol analysis
N,Reasons for withdrawals and proportions of participants who withdrew not reported per treatment group.
N,Reasons for withdrawals and proportions of withdrawals fairly balanced between groups.
P,Reasons for withdrawals and proportions of withdrawals not clearly stated
P,Reasons for withdrawals and proportions of withdrawals were fairly balanced between groups and data were analyzed on the basis of ITT.
P,Reasons for withdrawals and proportions of withdrawals were not balanced between groups and data were not analyzed on the basis of ITT.
P,Reasons why all participants that leR the study early were not reported.
P,Reasons why all participants that leR the study early were not reported.
P,Reasonsforleavingearlyreported;per-protocol analysis
,Reasonsforleavingearlyreported;per-protocol analysis.
P,Relatively low attrition (15%) for monotherapy phase of study. Difference of 5 participants between randomly assigned and ITT population that are unaccounted for Unlikely to affect final data.
P,Report and subsequent correspondence from authors lists reasons for attrition and exclusions; unlikely to have differentially influenced liver toxicity outcomes used in this review
P,Report lists reasons for attrition and exclusions
P,Report lists reasons for attrition and exclusions
,Report lists reasons for attrition and exclusions
Q,Report lists reasons for attrition and exclusions
Q,Report lists reasons for attrition and exclusions
Q,Report lists reasons for attrition and exclusions
P,Report lists reasons for attrition and exclusions; unlikely to have differentially influenced liver toxicity outcomes used in this review
P,Reported 0 withdrawals
P,"Reported 100% follow-up, but 58 cases closed and no follow-up data provided for these"
Q,Reported according to H. pylori status for 12 month data rather than randomised groups
N,Reported data only from those who completed not those randomised
P,Reported exclusion of one participant from analyses
Q,Reported last data carried forward and worse case scenario 69/71 at 1 year
P,Reported no attrition
,Reported no drop-outs
,Reported numbers only at beginning of study
,"Reported performing both ITT and per-protocol analysis. The primary analysis (described as ITT), did not include women who had caesarean section, and these women, excluded after randomisation varied in the 2 groups (60/325 vs 41/325). There were protocol deviations with 193/262 and 211/281 having the allocated intervention (although it was reported that the envelope was not opened until the 2nd stage, so it is not clear at what point women were actually allocated)."
,"Reported that three participants could not be evaluated, but no further explanation given"
,"Reported well, and same reasons for dropping out, but significantly higher numbers in intervention"
P,"reported, no differences between groups, but loss to follow-up ranged from 20%-33%"
P,Requested data reports dropout rates alongside each time point
,Requested data to authors (waiting for a reply)
P,Responders data is per individual and only out of 26 and 28 rather than 72 and 74. Seems unclear
N,"Result available for only 7 of 8 in placebo group, no explanation given"
N,"Results are based on 81 out of 88 women randomized. The number of women lost from the metoclopramide group was considerably higher than that from the acupressure group (6 women versus 1 woman, respectively). 1 woman withdrew from acupuncture group due to perceived inefficacy. 4 women refused to take metoclopramide, and 2 had spontaneous abortions at 10 weeks. The influence of this imbalance on estimate of effect is unclear."
,"Results are based on a per-protocol analysis, but attrition was low (< 10%) and similar in the intervention and control group. Quote: ""[O]utliers total kcals <200 or >10,000 and those missing baseline or 6month data were excluded"""
P,"Results are based on an intention-to-treat analysis, and missing data were im-puted.Quotes: ""The potential effect of a low retention rate is selection bias, which weminimized by using an ITT analysis in our main analysis. (...) For continuousvariables, the Markov–Monte Carlo method was used to impute missing data,generating 10 imputations."""
,Results presented as text (no tables) but appears all data for all participantsreported
,Results presented without imputation
,"Results show 13% loss to follow-up based on the 6-month visit - 25/30 women in the vaginal dilator group and 27/30 women with no vaginal dilators (control) attended the 6-month visit. 22/30 women in the vaginal dilator group and 26/30 women in the control group completed both the 3-month questionnaire and the 6-month follow-up visit.8 women in the vaginal dilator group and 4 women in the control group are missing follow-up data at the 3-month or 6-month time point, which equates to 20% incomplete data."
,"Results: “Of the total, 2 children (1 from each group: music therapy and chloral hydrate) were not able to go through the EEG on the day of the test and were not included in the analyses. One patient was using a medication that interacted with chloral hydrate and the other patient cancelled and rescheduled due to the parent’s request to be present during the test.” The missing outcome data were equal across both groups and a small number (1 = 1.7% for each group). However, although not stated, it is possible that the 1 participant who cancelled and rescheduled could be related to the type of sedation assigned for the EEG procedure. It is unlikely that the missing data meaningfully changed the outcome of the study."
,"Results: “Randomized children who did not complete the protocol included one with respiratory distress, one who ate a full meal prior to intended drug administration, one who fell asleep after intravenous line placement and four patients who cancelled their appointments after randomization.” Due to an unexpectedly high sedation failure rate, an interim analysis was performed after the first 40 patients were enrolled. The study was terminated early as a result of the findings showing high failure rate in one arm."
,Routinely-collected supermarket sales data were used as an outcome measure. The study does not mention that sales data for any of the assessment period or targeted beverages were missing
,"Sales data for locations unavailable at second time point excluded and not accounted for. Target items not available at all locations for the whole period (18/63; 28%) were also excluded from the analysis. No information was provided as to whether excluded locations were similar to included locations in
terms of customer base and sales"
,Same dropout rate in each group.
,Sample attrition fully reported though it is not clear how this was accounted for in analysis
,Sample attrition fully reported. Endpoint analysis included last observationcarriedforwarddataonallsubjectsobserved beyond week 2
,Sample size and denominators not clear
,"Sample size calculation suggested 188 women required. Only 47 women randomised and 7 dropped out immediately after screening (3 from COCP group and 4 from leuprolide group). Only 24 women completed the trial but unclear which groups they were in. Reasons given included lack of improvement in pain symptoms, adverse effects and a decision to proceed with alternative therapies such as surgery."
,"Sample size information is not included for all outcomes, so it is unclear whether all randomized participants completed follow-up examinations"
,"Sample sizes reported in the results were consistent with the number randomized, so no loss to follow-up or missing data"
,"Sample sizes reported in the results were consistent with the number randomized, so no loss to follow-up or missing data"
,Satisfaction rates reported for 107/110 women (97%)
,"Sealed, opaque envelopes"
,See aa Jackson 2010a
,See Ho$ 2009
,See Kronborg 2004
,See Kronborg 2004
,See Linndholm 2008
,See Mandel 1993
,See Mandel 1993
,See Scholefield 2002
,See Segnan 2011
P,See Skowron 1966a and Skowron 1966b
Q,See Thiis-Evensen 1999
Q,"Seemed complete for all outcomes. Unable to extract data on haematoma growth, all SAEs, and all thromboembolic adverse events (although they were reported separately)"
Q,Seemsto be per-protocol analysis - but unclear.
P,"Selected nursing division were assigned to either the intervention (MBC then 
replaced by PBC, and 2-way). The MBC was replaced after four months due to 
staI dissatisfaction. Authors reported all outcomes data for the intervention 
and control group."
P,"Selected nursing division were assigned to either the intervention (MBC then 
replaced by PBC, and 2-way). The MBC was replaced after four months due to 
staI dissatisfaction. Authors reported all outcomes data for the intervention 
and control group."
Q,Selection not related to intervention or outcome.
P,Selection not related to intervention or outcome.
Q,Seven participants excluded from all analyses - 'six because of ineligibility and one because of administration of wrong study therapy.' Three participants received no study treatment. No information on number of randomly assigned elderly who were not assessable
Q,Seven participants leX the study early s the result of adverse events (4 in quetiapine group and 3 in aripiprazole group). Intention-to-treat analysis not done.
P,Short-term attrition was 21% and long-term attrition was 40%. No imputation of missing data was carried out
Q,Significant attrition: group AC: 46/54: mesh 43/54 completed 6/12-month review
Q,"Significant drop-out 76/94 (85%) randomized women included in analysis, similar drop-out rates in each group"
P,"Significant loss to follow-up, but similar numbers and reasons for each group 71/90 randomized women (79%) included in analysis"
Q,"Significant loss to follow-up, but similar numbers for each group 62/84 randomized women (74%) included in analysis"
P,"Similar attrition and reasons for dropouts in both active and control group, it was reported as 'modified ITT', which is not true ITT."
Q,"Similar in both groups, paper mentioned loss of 5 participants during trial (due to health problems, lack of interest and move to other schools). Of 109 allocated in each group, 10 in intervention group and 12 in the control group were not analysed (reasons unclear). 10% (22/213) lost over 17 months."
Q,"Six lost to follow-up (2 in control group; 4 in intervention group), no reason given"
Q,"Six participants (2 from the intervention group and 4 from the comparison group) were excluded before implantation, and 10 participants (4 from the intervention group and 6 from the comparison group) discontinued owing to limb amputation after implantation. Although total loss to follow-up (10.6%) was not by itself a major concern, the unequal numbers of withdrawals between the 2 groups posed a concern; therefore this study was accorded high risk for incomplete outcome data."
Q,Six participants excluded. Missing outcome data due to not meeting inclusion criteria
P,"Six participants withdrawn for surgery cancelled, PCA not ordered or missing PCA data sheet"
P,Six people in each group could not be traced. 658 people had emigrated
P,"Small amount of missing data, however ITT analysis employed; adequate method"
P,"Small amount of missing data, so although ITT not employed, outcomes unlikely to be affected"
P,"Small attrition overall, < 1% of sample. 6.5% had missing data for 1 or more covariates"
,Some data not included
Q,Some differences in loss to follow-up (7/43 in itraconazole and 14/47 in terbinafine defaulted to other treatments before the end of the trial)
P,Some loss to follow-up occurred
P,some losses to follow up
N,"Stated that statistical analysis performed on an ITT basis which included all randomized women who started progesterone therapy, but this was not the case from the results tables. Nevertheless, the review authors applied ITT to study data"
P,Study accounted for all participants initially included. Intention-to-treat analysis performed
Q,"Study authors presented ITT analysis for survival and TTP outcomes. 23, 22, and 13 participants did not start treatment in CG, GP, and CP arms, respectively. They were not included in the ITT analysis. No information on elderly outcomes"
P,Study authors reported insufficient data to allow attrition bias analysis in the elderly subgroup
Q,Study clearly outlines exclusions and dropouts; dropouts were very similar for both groups
N,Study did not report on incomplete outcome data.
Q,Study reported number of dropouts and provided reasons
Q,Study reports dropout figures
,Study reports dropouts
,Study reports dropouts
,Study reports dropouts
,Study reports dropouts
,Study reports dropouts
P,Study reports dropouts
P,Study reports dropouts
Q,Study reports dropouts
Q,Study reports dropouts
P,Study reports dropouts
Q,Study reports dropouts
Q,Study reports dropouts (zero)
P,"Study reports dropouts, state exclusion of patients from analysis based on no post-baseline data"
P,"Study reports percentages, no numbers No dropouts mentioned"
N,Study withdrawal and loss to follow up occurred in 3/11 (27.2%) of instances in the STAR group
P,"Survey participants were redrawn each time from the study population, and the method used for the selection (40 participants were enrolled at each garage on first-come-first-served basis) does not guarantee representativeness. The intervention may have changed the motivation of drivers to volunteer for the survey, which could lead to differences in the representativeness of the sample in the control and the intervention group at follow-up"
P,"Table 1. clearly demonstrates missing participantsand reasons,althoughitshouldbe noted the anticoagulant treatment group hadahigherrateofprotocolviolations(statistical tests not performed)"
Q,Table detailing withdrawals
P,"Tables suggest that no participant was lost to follow-up, but that is not clearly stated."
P,Ten participants leP the study early during the study and the follow-up period.
P,"The 80% follow-up by the team responsible for weekly morbidity surveillance was due to the fact that it was done by community health workers who could easily revisit the home to collect complete data. In contrast, the other teams travelled from the capital to the evaluation area for baseline and final measurements in the health clinics and had less flexibility to follow up with children who did not come to the clinic. Loss to measurement did not appear to bias these results; this was determined using the method described in the ‘‘Methods’’ in which a dummy variable indicating loss to follow-up status was regressed on the variables in the regression models"
N,The analysed women were only those who have any follow-up data.
P,"The analysis is based on commercial scanner data, which can be assumed to be complete (but see the issues discussed in the domain 'Other risks of bias')"
N,"The analysis is based on routinely-collected sales data, and it seems unlikely that incomplete outcome data substantially biased results"
Q,"The analysis was by intention to treat. No attempt was made to impute values for those with missing data as it was strongly suspected that the reason for missing data was related to the values of the outcome variables (i.e. the missing data were not missing at random).' However, 33/172 (19.2%) were lost to follow-up, so only 80.8% of the initially enrolled participants were included in data set for analysis"
Q,"The analysis was carried out on an intention-to-treat basis,"
Q,The analysis was carried out on an intention-to-treat basis.
P,"The analysis was on an intention-to-treat basis. This did not include 12 patients who withdrew from the study within a few days of randomisation, without recording any diary card data, or a thirteenth subject who was withdrawn because of nausea and vomiting and did not record any diary card data after the first 10 days of treatment. Does not state from which groups but represents less than 6% of overall population."
Q,"The analysis was per-protocol, but attrition was in an acceptable range (28%) and similar across groups. Quotes: ""2784 adults (1388 HIP, 1396 non-HIP) completed baseline interviews; data were analyzed for 2009 adults (72%) who also completed >= follow-up interview. (...) Post hoc tests confirmed that attrition from the SNAP did not significantly differ between the HIP and non-HIP groups. (...) There were some statistically significant differences between sampled persons who were or were not included in the final analytic sample (implementation wave, geography, sex of household head; sex, age, race/ethnicity, disability status, and marital status of sample respondent; Supplemental Table 1), and between those who did or did not complete >=1 follow-up interview (perceived barriers to grocery shopping; Supplemental Table 2). These losses to follow-up did not introduce imbalance across the HIP and non-HIP groups. All analyses incorporated sampling weights that accounted for survey nonresponse and attrition from the SNAP"""
P,"The analysis was per-protocol. Participants lost to follow-up differed significantly from those who stayed in the study, and it is unclear to what extent there was different attrition in the IG and CG. Quotes: ""Only complete case analyses were performed, meaning we analysed data only from children whose data from both time points was complete. (...) The non-response of parents to the parent questionnaire (complete case analyses only possible for 35%) is another limitation of this study. (...) We were able to conduct non-response analyses for the variables gender, grade and ethnic background of the child. Parents of children who participated in the study were more often parents of children in the lower grades (p < 0.001) and of children with a Dutch ethnic background (p < 0.001) as compared to parents lost to follow-up. Children who completed a questionnaire were more often children in the lower grades (p < 0.001) and children with a Dutch ethnic background (p = 0.007) as compared to children lost to follow-up. Children who were observed were more often children with a non-Dutch ethnic background (p < 0.001) as compared to children lost to follow-up. Non-response analyses were also conducted for the condition variable. Here we saw a difference between the intervention and control conditions in parents of children who participated in the study compared to parents lost to follow-up (p = 0.006) and for children who underwent observation compared to children lost to follow-up (p = 0.014)"""
Q,The assigned procedure was performed in 681/1011 women. A large and uneven dropout rate may be a source of significant bias and data from this trial have to be interpreted with caution
N,The attrition rate was 11%; the participants were evenly distributed (1/7 and 1/10); no reasons for discontinuation were given.
P,The attrition rate was 14%: 20% in 1 group and 9% in the second (2/10 and 1/11); no reasons for discontinuation were given.
P,The attrition rate was 18.6%. The last-observation-carried-forward method was used to account for people leaving the study early. It assumes that a participant who discontinued the study would not have had a change in his condition if he had remained in the study. This assumption obviously can be wrong.
Q,The attrition rate was 24%; participants were not evenly distributed (7/18 and 0/11); no reasons for discontinuation were given.
Q,"The attrition rate was 25.3%, and participant distribution was 13/37 and 8/46. Quote (page 186): ""Both early terminators and patients who completed the full three weeks of treatment were included into the analysis"" - last observation carried forward analysis was used; no reasons for discontinuation were given."
N,"The attrition rate was 60%; participants were evenly distributed (14/21 and 11/20). Quote (page 366): ""Intent-to-treat analysis."" No reasons for discontinuation were given."
,The attrition rate was 64%; participants were not evenly distributed (6/7 and 3/7); no reasons for discontinuation were given.
,"The attrition rate was 7%, but only in 1 group (0/13 and 2/14); no reasons for discontinuation were given."
,The attrition rate was 9%; participants were evenly distributed (1/12 and 1/10); no reasons for discontinuation were given.
,The attrition rate was 9%; participants were not evenly distributed (4/21 and 0/23); no reasons for discontinuation were given.
,The attrition rate was 9%; participants were unevenly distributed (2/12 and 0/10); no reasons for discontinuation were given.
Q,The attrition rate was very high (72.5%). Continuous data were analysed on the basis of mixed-effects models. It is unclear whether any statistical method can account for such high rates of leaving the study early.
P,The attrition rate was very high (75%). Continuous outcomes were evaluated on the basis of a mixed-effects model. It is unclear whether any statistical method can account for such a high attrition rate.
P,The author did not report relevant information
P,The authors did not provide information on the initial number of patients and catheters recruited or the eventual number analysed
P,The authors do not give any indication as to whether they followed up all study participants or if some were lost to follow-up
P,The authors do not report what happened to participants lost to follow-up
P,"The authors give reasons for the participants who discontinued the study. However, the results are only presented for the 27 participants who completed the study. Missing data have not been imputed using appropriate methods such as LOCF."
P,The authors imputed missing data; no differential loss to follow-up
P,The authors only account for 5 of the 26 people who did not complete the 24 hours study.
P,The authors state that 120 patients were enrolled and results were available for all of these patients. No mention of intention-to-treat analysis was made
P,The authors used an intention to treat analysis. There was no differential loss to follow-up
P,"The data collection method as described in the paper appears reliable, and precautions were taken to ensure its reliability. Quote: ""Another strength of this study was the ability to collect objective sales and revenue data over an extended period of time as a result of permanent modifications of cash registers to recode beverage sales data"""
P,The data were collected via cross-sectional surveys using cluster-randomized sampling. The same households were not necessarily sampled pre- and postintervention.
,"The follow-up rate in practical skill, attitudes, standard care we re 91%, 90%and 91%, respectively"
,The imputation method of bringing last observation forward was employed for those participants whose last WBI came before the end of the 26-week active intervention phase' (p.47). However 11 of 74 participants (15%) dropped out before the end of three weeks of work
,"The intervention includes several wards. For the baseline, authors reported 
NSI rate for the different wards. This level of information is not available for 
the intervention as authors grouped the different medical wards into one category."
,"The mean height, weight, age, and haemoglobin did not differ from those included in the study vs those who did not return for a second visit"
,"The missing data (i.e. from 6 infants) was less than 20%. They were excluded for the following reasons: 2 had apnoea, 3 developed feeding intolerance, and 1 needed intravenous therapy. However, the authors did not report whether there were any differences between infants excluded and included in the study"
,"The NHANES data is generally considered to be relatively reliable, and it seems unlikely that incomplete outcome data differently affected the control and intervention group at pre- and post-intervention"
,The number of parents who completed the follow-up assessments is reported and there was only a small loss to follow-up that was similar across experimental arms.
,The number of participants reported is inconsistent (reported at 36 in one instance and 35 at other times) and it is not clear if this is a typing error.
,"The number of patients for analysis was equal to that of participants being allocated. However, no information on patients that withdrew or were lost to follow-up was provided"
P,"The number of patients that completed the study is unclear: authors assert 45 in a study, 46 participants in the other one out of a possible 49 participants. However, only 42 participants are included in the analysis for the CGI-I (at the end of the study), SAS, BAS, clinical laboratory evaluations, vital signs and ECG, without explanation for the missing participants."
N,"The number of women lost to follow-up was low and similar between groups. 2/111 and 1/111 in each group withdrew, 7/111 and 9/111 in each group excluded for pre-specified criteria."
P,"The number of women lost to follow-up was low with similar rates of attrition between groups at week 1, < 20%, similar rate of attrition between groups at week 2, > 20%."
,"The number of women lost to follow-up was low, and accompanying reasons are reported. The proportion of women lost to follow-up from each group was similar."
,"The number of women lost to follow-up was low, and accompanying reasons are reported. The proportion of women lost to follow-up from each group was similar."
,"The number of women lost to follow-up was low, and accompanying reasons are reported. The proportion of women lost to follow-up was similar in each group, 1/40 women in each group were lost to follow-up on the 17th day."
,"The number of women lost to follow-up was low, with the same number of women lost from each group (3 women, 6 women in total)."
,The outcome data were complete for the groups of participants analysed
,The outcome data were complete for the groups of participants analysed
,The outcome data were complete for the groups of participants analysed
,The outcome data were complete for the groups of participants analysed
,"The outcome data were routinely-, automatically-collected sales data, so it is likely that they are close to complete"
,"The overall attrition rate was 13%. The method used to address incomplete outcomes has not been presented. Nevertheless, because of the low attrition rate, we consider the risk to be low."
P,The overall drop out rate was 36.9 %. The LOCF method was used to account for people leaving the study early.
P,The overall loss to follow-up was 13% (75/573) overall with 38 lost prior to ART initiation and 37 while on ART. The authors report that those children lost to follow-up did not differ to those in care in any of the baseline characteristics or timing of ART initiation.
P,The post-randomisation exclusion rate was about 12% (121 women) in the Pomeroy group and about 10% (96 women) in the electrocoagulation group due to protocol violations
P,The primary clinical outcome measure was time to all-cause treatment discontinuation. Total population (N = 200): 74% discontinuation olanzapine: 31/54 (57%); quetiapine: 51/62 (82%); risperidone: 44/56 (79%); zipraidone: 21/28 (75%). Reasons for withdrawal reported
P,The process for early stoppage is clearly described
P,"The proportion of and reason for data missing from one of the control arms were large enough to have a clinically relevant effect because of the small group. Quote: ""There was no dropout in the active music therapy groups. One (20%) patient in the receptive group dropped out... due to unknown reason. Two patients (50%) dropped out in the control group due to lack of motivation."""
P,The proportion of missing outcomes compared with observed event risk is enough to induce clinically relevant bias in intervention effect estimate.
N,The proportion of missing outcomes compared with observed event risk is not enough to have a clinically relevant impact on the intervention effect estimate.
,The proportion that completed the follow-up assessments is not reported and therefore the risk of attrition bias is unclear
,The publication did not describe whether there were participants who discontinued the trial prematurely and how this was addressed in the statistical analysis. We therefore rated it as unclear in this regard.
,"The rate protocol violators is approximately 15% and 5.5% respectively and the rate of lost to follow-up is 7.8% and 4.2%. Thus, the total dropout rate is 22% versus 9.7%, respectively after 70 protocol violaters due to pacifier use included into the analysis. The other protocol violaters were due to bottle feeding, failure to spoon/cup feed, early discharge and others."
P,The report implies that all patients remained in follow up those this is not explicitly stated.
P,The study did not address this outcome.
P,The study did not address this outcome.
,The study did not address this outcome.
P,The study did not address this outcome.
Q,"The study had a 26% dropout at 1-year follow-up, which is rather high; in 63/68 cases, the reason was “fail to attend” with no attempt to explain why participants did not attend. All data were reported for all randomised participants completing the trial"
,"The study is based on routinely collected sales data, which are likely to be close to complete"
N,"The study is based on routinely-collected sales data, which are likely to becomplete.Quote: ""We obtained data on sales of cold drinks at all venues from January2015 to July 2017. Cold drinks sales at cafes and vending machines withinvenues were included but sales data for hot drinks and other confectionarywere not available"""
,The study made no reference to attrition or drop outs. All 175 participants apparently completed the study.
,"The study protocol was not available, and it was unclear whether there was selective reporting of outcomes"
,"The study protocol was not available, and it was unclear whether there was selective reporting of outcomes"
,"The study reports that only restaurants for which complete transaction data were available were included in the analysis. It is not reported for how many restaurants this was not the case, and why transaction data for these were missing. Quote: ""Fourteen stores were included in the analysis. These include all seven stores located in counties adjacent to King County and whose data were available in the company database for the entire period of analysis and a randomly selected subset of 21 King County stores that also had complete sales and transactions data for the study period"""
